task,n,kappa,h,method,region,joint_pass,observable_pass,state_pass,candidate_checkpoint_exists,all_saved_growth_or_probe_exists,random_restart_runs,random_restart_pass,warm_continuations,warm_pass,oracle_runs,oracle_pass,actual_stop,cnots,delta_e,fidelity,tags,source
confirmation,8,0.4757,0.013,C0,low_field,True,True,True,True,,0,0,0,0,0,0,budget,63,3.1898662600227112e-09,0.9999998797555013,selected_pass,results/stage6_v1/domain_wall_candidates/cache/82b2a35f98ef03f142cf95266336c98b22914c1e48749174710c9b675e781655.npz
confirmation,8,0.4757,0.013,C1,low_field,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,63,3.0075066881352086e-09,0.9999998817175042,selected_pass,results/stage6_v1/domain_wall_candidates/cache/841a9d221eafd2af90976ee73900d2b2fd4c27cb2ff234407e21f62fc13c2fa3.npz
confirmation,8,0.4757,0.013,H6,low_field,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,39,1.7846885191907802e-08,0.9999992643552443,selected_pass,results/stage6_v1/domain_wall_candidates/cache/c62748ab8ebe2004429e793eba5c54cd0747c677f2f2c67a8caf68090f45c9ca.npz
confirmation,8,0.4757,0.013,B3,low_field,True,True,True,True,,0,0,0,0,0,0,pool_gradient,7,8.07085211045333e-05,0.9996859030064748,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/240f718d26a854f4caf32f84a1a1e2607caddfeddc998a006c9c653c5549c639.npz
confirmation,8,0.4757,0.028,C0,low_field,True,True,True,True,,0,0,0,0,0,0,budget,63,3.3201616700395675e-07,0.9999781494294213,selected_pass,results/stage6_v1/domain_wall_candidates/cache/d3d77748a38d7601e918d2a3367259332eea11407532de6db6d9ba56f9f6498c.npz
confirmation,8,0.4757,0.028,C1,low_field,True,True,True,True,,0,0,0,0,0,0,budget,63,3.309616455338116e-07,0.9999783030457736,selected_pass,results/stage6_v1/domain_wall_candidates/cache/9ee019277e97efe5e22f9f56e4df49f1f45ee26224e52a4faed60980b03b14d6.npz
confirmation,8,0.4757,0.028,H6,low_field,True,True,True,True,,0,0,0,0,0,0,parameter_cap160,63,7.19318955511028e-08,0.9999983854901646,selected_pass,results/stage6_v1/domain_wall_candidates/cache/fa51361778d8f7068d3473f43e1fca08d563d91e170790abbaaa62004ecfc1e2.npz
confirmation,8,0.4757,0.028,B3,low_field,True,True,True,True,,0,0,0,0,0,0,pool_gradient,31,2.294718965623055e-06,0.9998790577937416,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/2e2a282c411698818c919a2822cf21c722a9ee591e1ab5f6917afd1856eb712d.npz
confirmation,8,0.4757,0.044,C0,low_field,True,True,True,True,,0,0,0,0,0,0,budget,127,2.404744428030625e-07,0.9999946831146539,selected_pass,results/stage6_v1/domain_wall_candidates/cache/75f5c02ec62885236fcb0df048ecd642f341598fe0202f4897796fa6a66e87f6.npz
confirmation,8,0.4757,0.044,C1,low_field,True,True,True,True,,0,0,0,0,0,0,budget,96,2.2129926613434492e-07,0.9999931588132326,selected_pass,results/stage6_v1/domain_wall_candidates/cache/83bc695cd0ee918030c7a9787186140a356da5ee6c504573855f57752674b33f.npz
confirmation,8,0.4757,0.044,H6,low_field,True,True,True,True,,0,0,0,0,0,0,parameter_cap160,63,9.29420465034525e-07,0.9999834514918717,selected_pass,results/stage6_v1/domain_wall_candidates/cache/ea0edcfd0e249b7ccba5cd00ad57ac0942886ab3bb9127421cb1485291ccf085.npz
confirmation,8,0.4757,0.044,B3,low_field,True,True,True,True,,0,0,0,0,0,0,budget,31,2.0873693800882442e-05,0.9975857803395294,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/d28004738e72603bca5cc117080f86f52acdf3cb66baa12689b93e99c14930d7.npz
confirmation,8,0.4757,0.068,C0,low_field,False,False,False,False,,0,0,0,0,0,0,budget,128,0.001607151918807448,0.752832999254974,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/78897e492d19fe67df0f5dfdb665d0bd4db5e5f35033b5d4ea64d16b9f31024b.npz
confirmation,8,0.4757,0.068,C1,low_field,False,False,False,False,,0,0,0,0,0,0,budget,128,0.001394213425390367,0.8878842901692956,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/ca2186bec0e160a8a87c01b78b925a6899eb89d33a8775fa938d938e1a2194af.npz
confirmation,8,0.4757,0.068,H6,low_field,True,True,True,True,,0,0,0,0,0,0,parameter_cap160,127,0.0001148754434310284,0.9975361626741136,selected_pass,results/stage6_v1/domain_wall_candidates/cache/3282318b5894d55e60f664b7a12be5553741608eb62501f2a09ee27d0d13a660.npz
confirmation,8,0.4757,0.068,B3,low_field,False,False,False,False,,0,0,0,0,0,0,budget,128,0.0013037151266350744,0.8116171086120928,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/455ea5942e9d3c2f0ea3541e01f29c7e9ae7c51f78952c10a49976702fb971aa.npz
confirmation,8,0.4757,0.093,C0,low_field,False,False,False,False,,0,0,0,0,0,0,budget,128,0.001473987115291786,0.9632658657292542,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/46ebafe12e22deb9e54a9de3a2fe10388ca171a3d53ffc503921ac2c8f93050b.npz
confirmation,8,0.4757,0.093,C1,low_field,False,True,False,False,,0,0,0,0,0,0,budget,128,0.0007021149365016299,0.9851060677647209,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/e1a4594075513c8c9fe9c5a568840ba56c28cb65d30ccb7e48cd412487f8d021.npz
confirmation,8,0.4757,0.093,H6,low_field,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,127,0.0001248230221868596,0.9992892001398596,selected_pass,results/stage6_v1/domain_wall_candidates/cache/cafe434daa568e2f4b1b71582e45f86b58fe5ce300e38c9be9212c2ff29a5b01.npz
confirmation,8,0.4757,0.093,B3,low_field,False,False,False,False,,0,0,0,0,0,0,budget,128,0.001663097491136134,0.9526723787031168,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/4a4dda70407795ce820dc69ec1c43b254d4063eaf0b5fa40276eb854ab0e825f.npz
confirmation,8,0.4757,0.138,C0,low_field,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0007354919161504103,0.9962581475751906,selected_pass,results/stage6_v1/domain_wall_candidates/cache/b46a5b6ec7a4ff1a2b35bc5c7fd4c35d7a1d6f245caae141cbf4b2aa9717ecf2.npz
confirmation,8,0.4757,0.138,C1,low_field,True,True,True,True,,0,0,0,0,0,0,budget,128,0.000755754098366479,0.991815931514566,selected_pass,results/stage6_v1/domain_wall_candidates/cache/b874e2125cba3d47a42164bc980e7b6265a295ca699a9d0640c0fd5eccb4fe06.npz
confirmation,8,0.4757,0.138,H6,low_field,True,True,True,True,,0,0,0,0,0,0,parameter_cap160,127,4.507242906037767e-05,0.9997375222556791,selected_pass,results/stage6_v1/domain_wall_candidates/cache/7aa0c47bd1dc7e2f01e193bfc0f2296f806fe9ce9bba3fcd16757b6844868a56.npz
confirmation,8,0.4757,0.138,B3,low_field,False,False,False,False,,0,0,0,0,0,0,budget,128,0.001441233700174127,0.9871594471582492,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/c1de2360ceeb70b4fb8efe94aedf87c634f503420b963669f3a322f665d3f5a5.npz
confirmation,8,0.491,0.013,C0,low_field,True,True,True,True,,0,0,0,0,0,0,budget,63,8.281408703236792e-08,0.9999793610651552,selected_pass,results/stage6_v1/domain_wall_candidates/cache/57d403b03d364ec148856f316ef30313e5c1aee3311489acf7d37942032357ab.npz
confirmation,8,0.491,0.013,C1,low_field,True,True,True,True,,0,0,0,0,0,0,budget,63,8.251746919096803e-08,0.9999794834270587,selected_pass,results/stage6_v1/domain_wall_candidates/cache/5dc2dcd52cc904dbd1c24438bb7673bf2edeb2ffa673d59c25a96a8df62646ed.npz
confirmation,8,0.491,0.013,H6,low_field,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,63,8.15402477760685e-08,0.9999859869087622,selected_pass,results/stage6_v1/domain_wall_candidates/cache/2a677527f5ed69f7966231eac0a490fa380f02902beb29b5bc8c1b5bfd262f7c.npz
confirmation,8,0.491,0.013,B3,low_field,True,True,True,True,,0,0,0,0,0,0,pool_gradient,7,8.345791870090213e-05,0.9995891887149441,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/ed353430bc745e87f17b8effdcad12c69259ea099d9577ce95b9ec8a062054be.npz
confirmation,8,0.491,0.028,C0,low_field,False,False,False,False,,0,0,0,0,0,0,budget,128,0.0012338983774328183,0.731645447467643,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/fc5de459ccbaea9dced279036ecd3b80e2744ece0b7af38286ea746ae6a92b7e.npz
confirmation,8,0.491,0.028,C1,low_field,False,False,False,False,,0,0,0,0,0,0,budget,128,0.0007299053846575587,0.9110875412090672,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/08cf65f42a9041725bc29f75ae54353469dcf76f2fd4608979927b3a15aef8c5.npz
confirmation,8,0.491,0.028,H6,low_field,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,127,5.3123778252839315e-05,0.9970106305498696,selected_pass,results/stage6_v1/domain_wall_candidates/cache/70efc6891377d9e1e96a47a3fbcf4d5d0287f270dec193518ceee68fdab0a9e6.npz
confirmation,8,0.491,0.028,B3,low_field,False,False,False,False,,0,0,0,0,0,0,budget,128,0.0013027768680754503,0.6964931414435566,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/7b3468d3df198a784addbff0003274e11993c07a49cd54ec5cf35a19eaf5ecf4.npz
confirmation,8,0.491,0.044,C0,low_field,False,True,False,False,,0,0,0,0,0,0,budget,128,0.0006396207193660741,0.9648250008205895,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/ceeee6d5518af3945ab152752f5f268a286c16d20cd58afea1f17814b0786864.npz
confirmation,8,0.491,0.044,C1,low_field,False,False,False,False,,0,0,0,0,0,0,budget,128,0.0010901671122950374,0.9067885749446961,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/7c3da7933dd6cc466a91f2dbc388fc6caef88e484602117005f10092d87675ed.npz
confirmation,8,0.491,0.044,H6,low_field,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,127,3.8678502777722557e-05,0.9990974059447234,selected_pass,results/stage6_v1/domain_wall_candidates/cache/7bec0afd2bbd198ea38882f8b0676479ae8535e4fd209c0eb5044e7a62974d80.npz
confirmation,8,0.491,0.044,B3,low_field,False,False,False,False,,0,0,0,0,0,0,budget,128,0.0014349647613207672,0.8072227357529499,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/ea4b2bbd8c07d58d840f37fbd37425896a5366b377db917763c96627b3bd80a2.npz
confirmation,8,0.491,0.068,C0,low_field,False,False,False,False,,0,0,0,0,0,0,budget,127,0.00206734828967281,0.8478484833282525,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/7d048f86eb602273afe31b97aea4f0a2fdb30863deac83514bbdf563b0f3655c.npz
confirmation,8,0.491,0.068,C1,low_field,False,True,False,False,,0,0,0,0,0,0,budget,128,0.0006367834870660838,0.9836005750897224,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/0eb1dfdb1efb9c82963d52f53ace0d5f93b17634f45f09839434129f36f296e0.npz
confirmation,8,0.491,0.068,H6,low_field,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,127,0.00019908531324208667,0.9965638992597003,selected_pass,results/stage6_v1/domain_wall_candidates/cache/5c98dc34281a82ec3203a10b25f8e52161bafd5c107a20ac8a2bc93c4b5c75f5.npz
confirmation,8,0.491,0.068,B3,low_field,False,False,True,False,,0,0,0,0,0,0,budget,128,0.0007980253435303508,0.9909888137342767,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/d024130db4ec481016b499a326a9a4b1c37c22810b1075d2a58015d7dcb51a12.npz
confirmation,8,0.491,0.093,C0,low_field,False,False,True,False,,0,0,0,0,0,0,budget,128,0.0005834602001068001,0.991715428053695,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/b456d327bb2d3a4c7a9bd8180d534fc2bdd27616dc70e50ea09271d2d70686b5.npz
confirmation,8,0.491,0.093,C1,low_field,False,True,False,False,,0,0,0,0,0,0,budget,128,0.0006684604591180587,0.987214013985431,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/3f2a7d1923ad04867b7ccda78f60521fb97b21813740da3245b11df7dbd69c18.npz
confirmation,8,0.491,0.093,H6,low_field,True,True,True,True,,0,0,0,0,0,0,parameter_cap160,127,9.1731577220866e-05,0.998920792488756,selected_pass,results/stage6_v1/domain_wall_candidates/cache/f7d659a2ac47e03a523565c020530714c3aa7d921af882141a4d59a644ad42cd.npz
confirmation,8,0.491,0.093,B3,low_field,False,False,False,False,,0,0,0,0,0,0,budget,127,0.001356965638645402,0.9702475148530683,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/27a2f72c5e2e1c1a80f21f21e14385f3cd30f7c535b4ba8e9139733532b8096d.npz
confirmation,8,0.491,0.138,C0,low_field,False,False,False,False,,0,0,0,0,0,0,budget,128,0.0013279140014668123,0.9858900005210912,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/296b5182336e43e11aad852106a9869d8eb72af57198516c98fc6f42d5671038.npz
confirmation,8,0.491,0.138,C1,low_field,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0006085066929113481,0.9964392031830037,selected_pass,results/stage6_v1/domain_wall_candidates/cache/36c876c2690bd0f2cc2fca53945bd0e4617b2a51e13577a1c00400802cd3741f.npz
confirmation,8,0.491,0.138,H6,low_field,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,127,5.4529083978183124e-05,0.9997268783162456,selected_pass,results/stage6_v1/domain_wall_candidates/cache/003aa53e66f5e994716580d92f4cb504f5ccf6c844cf4be29e218318e986de59.npz
confirmation,8,0.491,0.138,B3,low_field,False,False,False,False,,0,0,0,0,0,0,budget,127,0.0012934492613446702,0.9858956792452984,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/fb6a7cdf664293e8bc9bc483ce5759bff78bcd745b338421901944770e4975fa.npz
confirmation,8,0.507,0.013,C0,low_field,True,True,True,True,,0,0,0,0,0,0,budget,64,2.8090924419910124e-07,0.9998583926509027,selected_pass,results/stage6_v1/domain_wall_candidates/cache/c00ca57fc43764d8ecc259aa90469df07c0d12105da22d7dc17fefd1258134ce.npz
confirmation,8,0.507,0.013,C1,low_field,True,True,True,True,,0,0,0,0,0,0,budget,64,2.808990989811022e-07,0.9998584066642784,selected_pass,results/stage6_v1/domain_wall_candidates/cache/356365a30750ccad4e22f3c0ade1487f848c70bfebb2285702f5f617610859a7.npz
confirmation,8,0.507,0.013,H6,low_field,False,True,False,True,,0,0,0,0,0,0,energy_stagnation,63,1.6344662057132808e-07,0.4999631164563722,qualified_checkpoint_candidate_found_but_not_selected,results/stage6_v1/domain_wall_candidates/cache/94f8d4b5f0494fb323f0df2a0454653400f71f245fee3a87f658ac745ca6948e.npz
confirmation,8,0.507,0.013,B3,low_field,True,True,True,True,,0,0,0,0,0,0,pool_gradient,6,8.375681373462562e-05,0.9994850466371783,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/2d06b99b95b67c73feb82975266ee4d7857f1a5ae6cf0f392816dd81cf2d4966.npz
confirmation,8,0.507,0.028,C0,low_field,False,False,False,False,,0,0,0,0,0,0,budget,127,0.0009275101042407474,0.8176170470859915,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/5d83811e96092f688665134da568385106ee074e007d0b5d83b8e718dc0f50e5.npz
confirmation,8,0.507,0.028,C1,low_field,False,True,False,False,,0,0,0,0,0,0,budget,128,0.00027508356999206285,0.9779521000197023,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/427eb628f98eb2b9dc430ab962a86814adc963b5b2ce09f1189971eb41638f39.npz
confirmation,8,0.507,0.028,H6,low_field,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,127,4.358534852533236e-05,0.9977110762373725,selected_pass,results/stage6_v1/domain_wall_candidates/cache/8402bb02395654cc75d32f19229afba4d634ff7dd47a729cd38fb0ab169a40cb.npz
confirmation,8,0.507,0.028,B3,low_field,False,False,False,False,,0,0,0,0,0,0,budget,127,0.0009275101110277628,0.8175989502922614,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/4d9e1017b0d29187217abeb38316c1ab992bf4c061f5cf9fbc2823881944f19f.npz
confirmation,8,0.507,0.044,C0,low_field,False,False,False,False,,0,0,0,0,0,0,budget,127,0.0011039103310871434,0.9102989169437182,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/defca64c7fada9440300221e2c9805b713dd07511132e2bc1cc0c6b1835b5b35.npz
confirmation,8,0.507,0.044,C1,low_field,False,True,False,False,,0,0,0,0,0,0,budget,127,0.0005008735061658998,0.9719721945446254,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/5f43eb97b3d29f08c937dd82e1421f187652ced5255a5b6ccc835a7315ee3f08.npz
confirmation,8,0.507,0.044,H6,low_field,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,127,2.406711534308492e-05,0.9991555454905293,selected_pass,results/stage6_v1/domain_wall_candidates/cache/6435bb544e1a79e43c27ac61264da535cd38ab2f297e228c7073c654cb22c905.npz
confirmation,8,0.507,0.044,B3,low_field,False,False,False,False,,0,0,0,0,0,0,budget,127,0.0011039103806721462,0.9103008930647457,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/27300fabbb9b488ac804d239091df7a81ab75ce2b3c161838f3710e619dc1fef.npz
confirmation,8,0.507,0.068,C0,low_field,False,False,False,False,,0,0,0,0,0,0,budget,127,0.0014687013065889376,0.9317267633220593,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/4e8c8f9a688d6c81ef0c093c7d937cf2756220cd456d41f6da326e7c86b6b122.npz
confirmation,8,0.507,0.068,C1,low_field,False,True,False,False,,0,0,0,0,0,0,budget,128,0.0007903859858090501,0.9866494961024274,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/ef60aea3bd7852bec48398ddcc8a403303ed389b966ce225ea4f9902c8c3fd01.npz
confirmation,8,0.507,0.068,H6,low_field,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,127,0.00011022818338124463,0.9985132180774224,selected_pass,results/stage6_v1/domain_wall_candidates/cache/e01bbba4587b773bffa42113088ea75528ab6a196df26118e391a34755c733d7.npz
confirmation,8,0.507,0.068,B3,low_field,False,True,False,False,,0,0,0,0,0,0,budget,127,0.0008576195244006657,0.987652083540739,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/aa4ad01ce7f00b6092576910fcb87e114c6e5fd506ffbc4523cc379778c523af.npz
confirmation,8,0.507,0.093,C0,low_field,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0005240671880571979,0.9958242628341811,selected_pass,results/stage6_v1/domain_wall_candidates/cache/c902837faac60642fcbd691f0d5ff74038e12f56a0d0030015caedf03b03d033.npz
confirmation,8,0.507,0.093,C1,low_field,False,True,False,False,,0,0,0,0,0,0,budget,128,0.0006942863380902109,0.989078364527267,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/c65311a531ddacfa8af85173b51850df5c7bd43a1d740aa6e85bf3031aa43b05.npz
confirmation,8,0.507,0.093,H6,low_field,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,127,0.00010313922096394368,0.9989766456783541,selected_pass,results/stage6_v1/domain_wall_candidates/cache/5ab067102126fafaeb7d74c5ba252734329baf6c460f45b5db450c48b508b4a4.npz
confirmation,8,0.507,0.093,B3,low_field,True,True,True,True,,0,0,0,0,0,0,budget,128,0.0005240671104579375,0.9958228295238003,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/325633969d17dda096bc8dd79181736a1a32870a33963c8a91ca20f2501d6ad3.npz
confirmation,8,0.507,0.138,C0,low_field,False,False,True,False,,0,0,0,0,0,0,budget,128,0.0010339321671599677,0.992197828040232,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/c6f458be6397e6b83009b5a6c3f2fc7ed705ebd2b81397fab53798987008816b.npz
confirmation,8,0.507,0.138,C1,low_field,False,False,True,False,,0,0,0,0,0,0,budget,128,0.0008662722447609905,0.9913406106639657,recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/90ae790db3364f97cf6bcdff150443fbb1123b88728f57c8137493e2cec303a7.npz
confirmation,8,0.507,0.138,H6,low_field,True,True,True,True,,0,0,0,0,0,0,energy_stagnation,127,0.0001809817177288453,0.9988248125277243,selected_pass,results/stage6_v1/domain_wall_candidates/cache/5ab4b6535f9edafb50f055b9426720fc477a3f7109dd143936bd57bbda5bba0a.npz
confirmation,8,0.507,0.138,B3,low_field,False,False,True,False,,0,0,0,0,0,0,budget,128,0.001033932129009485,0.9921979090940644,recorded_resource_cap_reached,results/stage6_v1/legacy_b3/adaptive/cache/f845fe7e209380a93ff7094d2bdc6e38c82919b6846f57b1c697b34d2e1da9df.npz
confirmation,8,0.523,0.013,C0,low_field,False,True,False,True,,0,0,0,0,0,0,budget,64,1.9183912791653768e-08,0.5000000160604516,qualified_checkpoint_candidate_found_but_not_selected;recorded_resource_cap_reached,results/stage6_v1/domain_wall_candidates/cache/8e990feb634b2b8b856e644163fa91d7df65ffbd56f3e91aa8e6041643b3cda8.npz
confirmation,8,0.523,0.013,C1,low_field,True,True,True,True,,0,0,0,0,0,0,budget,128,2.4252923003231786e-09,0.9999999204082886,selected_pass,results/stage6_v1/domain_wall_candidates/cache/4b329dbfba71c7e9785049de7cda19ee13b3707532a4fb5146420ab9a1edd622.npz
confirmation,8,0.523,0.013,H6,low_field,False,True,False,True,,0,0,0,0,0,0,energy_stagnation,37,2.025140410921722e-08,0.49999998706084464,qualified_checkpoint_candidate_found_but_not_selected,results/stage6_v1/domain_wall_candidates/cache/71a6a75b67e1b7cfb013ed4474b15e6d9ae8824b8a2d94185cf5302c8e9f9c4f.npz
confirmation,8,0.523,0.013,B3,low_field,True,True,True,True,,0,0,0,0,0,0,pool_gradient,6,8.087086882646588e-05,0.9996870583316595,selected_pass,results/stage6_v1/legacy_b3/adaptive/cache/c0cbb5213155f4ac4969394ff08423c40cdcd430115852f26314b1df624af371.npz
