run_id,point,kappa,h,layers,seed,initialization_source,started_utc,fingerprint,energy,nit,nfev,njev,optimization_success,status,message,gradient_inf,seconds,ed_energy,delta_e,fidelity,epsilon_c,epsilon_sf,epsilon_mx,mx,observable_pass,state_pass,joint_pass,parameters,cnots,high_level_gates,compiled_unitary_gates,unitary_depth,depth_with_channels,archive_sha256
p13_L8_s23,13,0.8,0.8,8,23,results/calibration_v1/runs/p13_L6_s23.npz,2026-09-22T03:42:21.857312+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.690548495327898,400,436,436,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.011879306109268128,0.15802195799187757,-8.692088665878881,0.00019252131887292911,0.999803537842051,0.0026134053768482324,0.0008861559500261407,0.0010581984102583375,0.7691149306831507,True,True,True,24,256,200,456,297,489,2e4d7852957e928c1e045c893548c1d034d3aafd734750343555f6ba50f0934a
p13_L8_s37,13,0.8,0.8,8,37,results/calibration_v1/runs/p13_L6_s37.npz,2026-09-22T03:42:22.023100+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-8.689886747432016,400,436,436,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.007183755873192865,0.15454662500997074,-8.692088665878881,0.00027523980585808516,0.9997157309406284,0.004347598899970051,0.001327285210881074,0.0005232282846334702,0.7685799605575259,True,True,True,24,256,200,456,297,489,c36af90b47958074337f980daa973e1e97e422fde43264f5611703632193a159
p14_L1_s11,14,0.8,1.2,1,11,independent_uniform,2026-09-22T03:41:40.593444+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-11.186033888485635,10,13,13,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.272429686760006e-08,0.0008893340127542615,-11.36164869412628,0.021951850705080656,0.9713250904935289,0.08065235868751322,0.02902014084228169,0.031105345032742204,0.9086765309045536,False,False,False,3,32,32,64,38,62,aa77ee05518b854e4d1c81bd8b9552bd783f0a31e7907acdfc427c76acb87b8a
p14_L1_s23,14,0.8,1.2,1,23,independent_uniform,2026-09-22T03:41:40.596449+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-11.186033888485632,9,11,11,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.283037924324162e-08,0.0007527080015279353,-11.36164869412628,0.0219518507050811,0.9713250905629377,0.08065235751909924,0.029020140524901705,0.0311053454626663,0.9086765313344777,False,False,False,3,32,32,64,38,62,487e09c8ec2a764f0f6c05bcfdc93a7eb5dec7bf2e6ad8df82ffd570e0f9c1e2
p14_L1_s37,14,0.8,1.2,1,37,independent_uniform,2026-09-22T03:41:40.599652+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-11.186033888485627,9,11,11,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.805298570749073e-07,0.0007493330049328506,-11.36164869412628,0.021951850705081766,0.9713250912410231,0.08065235738311927,0.029020140357120916,0.031105340469038012,0.9086765263408494,False,False,False,3,32,32,64,38,62,124b01f37a0aa872f8cf19b6e1392226887d1dd58ae2346975978238240a1a8c
p14_L2_s11,14,0.8,1.2,2,11,independent_uniform,2026-09-22T03:41:40.602367+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-11.317117518131543,27,34,34,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.3555413218568901e-06,0.0032979999959934503,-11.36164869412628,0.005566396999342249,0.9941505158512098,0.03342551653472087,0.010142338483854735,0.009925817057289121,0.8874970029291005,False,True,False,6,64,56,120,75,123,6a03872a68278e31089073f241808aa47ed33cbb3d2193a34b147c724867772d
p14_L2_s23,14,0.8,1.2,2,23,independent_uniform,2026-09-22T03:41:40.608098+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-11.317117518131516,61,80,80,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.4332085826195282e-06,0.008167416002834216,-11.36164869412628,0.00556639699934558,0.9941505152478087,0.0334255386520477,0.010142345270904213,0.009925787752124937,0.8874969736239363,False,True,False,6,64,56,120,75,123,67d0b170ccbf4ea4118b584dba2595fb40562864a10f30b4b8f73e2621b5531a
p14_L2_s37,14,0.8,1.2,2,37,independent_uniform,2026-09-22T03:41:40.619278+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-11.317117518131559,29,38,38,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.922897751669097e-07,0.003933625004719943,-11.36164869412628,0.005566396999340251,0.9941505164270067,0.03342551311266652,0.010142334994135943,0.009925803411835687,0.8874969892836471,False,True,False,6,64,56,120,75,123,2470f3eae6285a0330fa9b8711ceb6297e0420e2e687f7a4df6681c7d483a3b9
p14_L4_s11,14,0.8,1.2,4,11,independent_uniform,2026-09-22T03:41:40.625950+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-11.358410648503735,319,352,352,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.20069802991285e-05,0.06446224998217076,-11.36164869412628,0.0004047557028181714,0.9995812367550926,0.0038090403726807748,0.0010782382949214298,0.0016762470647784244,0.8792474329365898,True,True,True,12,128,104,232,149,245,97873b906745357b7c2d13ac39ea00d55d7a7a2522be953f26663fa0acf00d10
p14_L4_s23,14,0.8,1.2,4,23,independent_uniform,2026-09-22T03:41:40.695578+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-11.359256771758194,228,261,261,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.025213380742798e-05,0.04767045800690539,-11.36164869412628,0.00029899029601088145,0.9997549824533613,0.0019315083069825767,0.000825691592930014,0.0011988209374007575,0.8787700068092121,True,True,True,12,128,104,232,149,245,7e0bbfa386eee8d440f73a47582e18ff2b3dbd68375b3b7fa02a98f5ccefacc7
p14_L4_s37,14,0.8,1.2,4,37,independent_uniform,2026-09-22T03:41:40.747663+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-11.359177937229422,209,243,243,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.909645939387701e-06,0.04448250000132248,-11.36164869412628,0.0003088446121073396,0.9997259500767479,0.0023274592552803564,0.0008082680606089077,0.001343469376700046,0.8789146552485114,True,True,True,12,128,104,232,149,245,7515d4004bc17d1e452eee02350e8689fc89281c935d8e18750d51c7b900e1ba
p14_L6_s11,14,0.8,1.2,6,11,independent_uniform,2026-09-22T03:41:40.796311+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-11.330244981537476,400,433,433,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.030786833097868005,0.11594129202421755,-11.36164869412628,0.003925464073600615,0.9951165481403141,0.03868542201562489,0.014255173231374818,0.010973257428435357,0.8885444433002467,False,True,False,18,192,152,344,223,367,17a35b10b6b731149f9a3552f3543ff31e9334d0aefef71631d938a9cca3aa8e
p14_L6_s23,14,0.8,1.2,6,23,independent_uniform,2026-09-22T03:41:40.918032+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-11.360212698496552,400,442,442,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.016905372272830732,0.11988183300127275,-11.36164869412628,0.0001794994537160921,0.9998402089509241,0.0034586709306419355,0.0009450701372406001,0.0007662568759185806,0.87833744274773,True,True,True,18,192,152,344,223,367,a98834db814f62af7d89a8aff4c7bd7bdb46a223f851bc61a5b1cc3762d36e6a
p14_L6_s37,14,0.8,1.2,6,37,independent_uniform,2026-09-22T03:41:41.047273+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-11.35960655480087,400,443,443,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.005414584355214913,0.11805408299551345,-11.36164869412628,0.00025526741567638567,0.9998075685840128,0.003090012192179137,0.00111509921054892,0.0007613979267854232,0.8783325837985968,True,True,True,18,192,152,344,223,367,3224510c974f66f3d6b5eae1d94c850166ddcd83f3a185c76fbc424b03aea3da
