kind,inner_optimizer_calls,optimizer_success,selected_checkpoint_reason,n,kappa,h,ref,seed,budget,seconds,stop,nit,nfev,cnots,joint_pass,delta_e,fidelity,archive,raw_record,used_for_current_comparison,exit_message,energy
energy-only ADAPT campaign,89,False,budget_checkpoint_192,12,0.502393,0.86836,antiphase,11,192,56.28906874998938,budget,11544,12209,192,True,0.00031887209307557285,0.9992824519556505,results/stage5_v1/adaptive/cache/1a808c2b654f4317a9a6c045d70530c70721126cab3dbfe181d1aca6d123ef87.npz,results/stage5_v1/adaptive/cache/1a808c2b654f4317a9a6c045d70530c70721126cab3dbfe181d1aca6d123ef87.json,,,
energy-only ADAPT campaign,85,False,budget_checkpoint_192,12,0.40685,0.862556,ghz,11,192,58.18879108404508,budget,14676,15411,191,True,0.0001308291668302708,0.9997180892394463,results/stage5_v1/adaptive/cache/61db955db9b575aabca89e2a22441f96fbd2bb145d9449cac9e447f54f0791f2.npz,results/stage5_v1/adaptive/cache/61db955db9b575aabca89e2a22441f96fbd2bb145d9449cac9e447f54f0791f2.json,,,
energy-only ADAPT campaign,49,True,budget_checkpoint_128,8,0.8,0.5375,ghz,11,128,3.9071684170048684,budget,6252,6663,127,False,0.0015356007512705716,0.9951940800127904,results/stage5_v1/adaptive/cache/8800e9f31726ff2c17bd9480fd6a7cd01d9e9dc5518ac7836f84b42e3761a507.npz,results/stage5_v1/adaptive/cache/8800e9f31726ff2c17bd9480fd6a7cd01d9e9dc5518ac7836f84b42e3761a507.json,,,
energy-only ADAPT campaign,54,True,budget_checkpoint_96,8,0.0,1.175,plus,11,128,4.415624457993545,budget,6513,6906,96,True,5.485983678088502e-05,0.9999525578779902,results/stage5_v1/adaptive/cache/f9b252385d85fd92d39cea39c138d1a1ac5009fd097f11887005a2eaa43c5205.npz,results/stage5_v1/adaptive/cache/f9b252385d85fd92d39cea39c138d1a1ac5009fd097f11887005a2eaa43c5205.json,,,
energy-only ADAPT campaign,64,True,budget_checkpoint_128,12,0.440657,0.858741,plus,11,128,35.75519004196394,budget,6423,6817,128,False,0.0005445357090832678,0.998051354866306,results/stage5_v1/adaptive/cache/67111dd937831dec030d04e16a7df9aeb3b1e1b25260ffe2126ab109d9f98701.npz,results/stage5_v1/adaptive/cache/67111dd937831dec030d04e16a7df9aeb3b1e1b25260ffe2126ab109d9f98701.json,,,
energy-only ADAPT campaign,50,True,budget_checkpoint_96,12,0.163684,0.21294,plus,11,128,2.9880122499889694,budget,654,798,96,True,5.632104737992212e-06,0.99997626593034,results/stage5_v1/adaptive/cache/ce5b1b01d3f4978daea6e4a8b25879a65cd2d69b7ca02df786cc9d5fcfcc5548.npz,results/stage5_v1/adaptive/cache/ce5b1b01d3f4978daea6e4a8b25879a65cd2d69b7ca02df786cc9d5fcfcc5548.json,,,
energy-only ADAPT campaign,45,False,pool_gradient,8,0.0,0.8875,plus,11,128,1.7960201249807142,pool_gradient,2473,2667,112,True,1.7393242401908537e-10,0.9999999998215408,results/stage5_v1/adaptive/cache/c5af43e07d5553936fb1c6ba9e819ef151ba826ec01c041f42339a7d21f11bd7.npz,results/stage5_v1/adaptive/cache/c5af43e07d5553936fb1c6ba9e819ef151ba826ec01c041f42339a7d21f11bd7.json,,,
energy-only ADAPT campaign,88,False,budget_checkpoint_160,12,0.537107,1.557984,plus,11,192,85.71669375000056,budget,19073,19901,160,True,0.0001382515239338744,0.9997364650554287,results/stage5_v1/adaptive/cache/880cbc2fc0bd042811dbe5e538fdf3ccfda05bac9d24bb75e4918f3e1a89835b.npz,results/stage5_v1/adaptive/cache/880cbc2fc0bd042811dbe5e538fdf3ccfda05bac9d24bb75e4918f3e1a89835b.json,,,
energy-only ADAPT campaign,55,True,budget_checkpoint_96,8,0.445397,1.728724,antiphase,11,128,6.311609208001755,budget,9082,9595,96,True,2.2358916947462504e-05,0.999986942511222,results/stage5_v1/adaptive/cache/6f270f1ed6313067caf0f69d1a3bfca0a0e5775c531f7531509f0dfe753e284f.npz,results/stage5_v1/adaptive/cache/6f270f1ed6313067caf0f69d1a3bfca0a0e5775c531f7531509f0dfe753e284f.json,,,
energy-only ADAPT campaign,76,True,budget_checkpoint_128,12,0.3,0.7,ghz,11,192,27.218989249959122,budget,6046,6422,127,False,9.484979218192062e-05,0.999150146108235,results/stage5_v1/adaptive/cache/fd5bef4e3f30d1407dff0c66a68cd50ab05685d5f9882530a101e513afe7d007.npz,results/stage5_v1/adaptive/cache/fd5bef4e3f30d1407dff0c66a68cd50ab05685d5f9882530a101e513afe7d007.json,,,
energy-only ADAPT campaign,69,True,budget_checkpoint_96,12,0.163684,0.21294,plus,11,192,14.876854375004768,budget,2951,3269,96,True,5.632104737992212e-06,0.99997626593034,results/stage5_v1/adaptive/cache/6975c4dba2bd8704adf8199a9f9854585f883cb3f9673f4ca12d346ba9022dec.npz,results/stage5_v1/adaptive/cache/6975c4dba2bd8704adf8199a9f9854585f883cb3f9673f4ca12d346ba9022dec.json,,,
energy-only ADAPT campaign,47,False,budget_checkpoint_128,8,0.8,0.4,ghz,11,128,2.9535210419562645,budget,5693,6045,127,True,0.0008009348832749286,0.9962998352879763,results/stage5_v1/adaptive/cache/7c25666920b977cb7d6864be6088cdcc2f221cde24229c552a085e52bc603068.npz,results/stage5_v1/adaptive/cache/7c25666920b977cb7d6864be6088cdcc2f221cde24229c552a085e52bc603068.json,,,
energy-only ADAPT campaign,52,True,budget_checkpoint_64,8,0.217143,1.639726,ghz,11,128,3.4787930830498226,budget,7544,8016,63,True,1.5375243710868958e-05,0.9999868333213249,results/stage5_v1/adaptive/cache/647a941e15bea2d067c5af27af0cbf53c1b92137a0eef4ad91d62442c5eac778.npz,results/stage5_v1/adaptive/cache/647a941e15bea2d067c5af27af0cbf53c1b92137a0eef4ad91d62442c5eac778.json,,,
energy-only ADAPT campaign,57,False,budget_checkpoint_96,8,0.605566,1.745167,plus,11,128,7.3637206249986775,budget,10524,11139,96,True,5.4317011554561034e-05,0.9999683544001118,results/stage5_v1/adaptive/cache/5e6a8bb6ea9575d3c3484131dfdcf32e475154f2a75e6311bff1c52de3d2e485.npz,results/stage5_v1/adaptive/cache/5e6a8bb6ea9575d3c3484131dfdcf32e475154f2a75e6311bff1c52de3d2e485.json,,,
energy-only ADAPT campaign,53,True,budget_checkpoint_96,8,0.3,0.325,plus,11,128,4.057009750045836,budget,6469,6871,96,True,4.3694580997732935e-05,0.9998876976374935,results/stage5_v1/adaptive/cache/c2886029b7732d92fe994c4fd3c77087fbfbe6ce39e1a1366546129651a0c600.npz,results/stage5_v1/adaptive/cache/c2886029b7732d92fe994c4fd3c77087fbfbe6ce39e1a1366546129651a0c600.json,,,
energy-only ADAPT campaign,54,False,budget_checkpoint_128,8,0.609247,0.669417,antiphase,11,128,4.4830432079616,budget,6682,7049,128,True,0.0005984036424618866,0.9990413942274796,results/stage5_v1/adaptive/cache/6c3461a74349457e32cdf38046df988a31376966601b5ff7e3f12cc7f47bf1cb.npz,results/stage5_v1/adaptive/cache/6c3461a74349457e32cdf38046df988a31376966601b5ff7e3f12cc7f47bf1cb.json,,,
energy-only ADAPT campaign,50,True,budget_checkpoint_128,8,0.8,0.575,plus,11,128,1.114646709000226,budget,1692,1881,128,False,0.0014357457682716568,0.9968435319282741,results/stage5_v1/adaptive/cache/21b6c86bdee0e4438ea8c4fbe8e3bed2a5b0c16370268089ad60bea6f6be7e91.npz,results/stage5_v1/adaptive/cache/21b6c86bdee0e4438ea8c4fbe8e3bed2a5b0c16370268089ad60bea6f6be7e91.json,,,
energy-only ADAPT campaign,62,True,budget_checkpoint_128,12,0.882454,1.402017,plus,11,128,32.49578904203372,budget,5268,5667,128,False,0.001516833225511031,0.9974782692631914,results/stage5_v1/adaptive/cache/a4ad76ef964be13bfbe9402870f7b36cc45c6dcbf756bb4df19d3eef7e19413c.npz,results/stage5_v1/adaptive/cache/a4ad76ef964be13bfbe9402870f7b36cc45c6dcbf756bb4df19d3eef7e19413c.json,,,
energy-only ADAPT campaign,58,True,budget_checkpoint_128,8,0.578691,0.427605,antiphase,11,128,4.677350542042404,budget,7093,7522,128,False,0.0010693627609308365,0.9963629176155105,results/stage5_v1/adaptive/cache/bc32e0851174cd0ca0bb62e737bb62d0d5636595214ca1af8fbc842f6434a93f.npz,results/stage5_v1/adaptive/cache/bc32e0851174cd0ca0bb62e737bb62d0d5636595214ca1af8fbc842f6434a93f.json,,,
energy-only ADAPT campaign,79,True,budget_checkpoint_192,12,0.530192,0.304778,antiphase,11,192,42.113958499976434,budget,10065,10713,192,False,0.010834077529881561,0.6751362459552753,results/stage5_v1/adaptive/cache/bb37684e248c3abb8770e994813675cab44d496fce5eb30f7612dbdf3609510c.npz,results/stage5_v1/adaptive/cache/bb37684e248c3abb8770e994813675cab44d496fce5eb30f7612dbdf3609510c.json,,,
energy-only ADAPT campaign,54,True,budget_checkpoint_96,8,0.376632,1.997759,antiphase,11,128,4.852804875001311,budget,7098,7596,96,True,5.100742342278863e-06,0.9999974420708846,results/stage5_v1/adaptive/cache/da67818d41b91ffb3a1b4028323bbb8fdb3a5a4628e142ab0333e39839781385.npz,results/stage5_v1/adaptive/cache/da67818d41b91ffb3a1b4028323bbb8fdb3a5a4628e142ab0333e39839781385.json,,,
energy-only ADAPT campaign,47,True,budget_checkpoint_128,8,0.434106,0.121945,ghz,11,128,2.599279457994271,budget,6719,7147,127,True,1.869675608667798e-06,0.9999924475305274,results/stage5_v1/adaptive/cache/60f36a9841c9be109b4bcc449741fceb49f20bffd2adf78d73c4bd39d26510e2.npz,results/stage5_v1/adaptive/cache/60f36a9841c9be109b4bcc449741fceb49f20bffd2adf78d73c4bd39d26510e2.json,,,
energy-only ADAPT campaign,54,True,budget_checkpoint_128,8,0.578691,0.427605,ghz,11,128,2.18957541603595,budget,4127,4449,127,False,0.0015855600670255932,0.9943193800155944,results/stage5_v1/adaptive/cache/cc2360a5795a7cc0f477547a9eba75b85b1fa4d7d0b559e8e729ff7bec26e2a9.npz,results/stage5_v1/adaptive/cache/cc2360a5795a7cc0f477547a9eba75b85b1fa4d7d0b559e8e729ff7bec26e2a9.json,,,
energy-only ADAPT campaign,53,True,budget_checkpoint_128,8,0.609247,0.669417,ghz,11,128,2.2462097500101663,budget,4094,4397,127,True,0.0007263910651326144,0.9987724009039228,results/stage5_v1/adaptive/cache/762bcea20aa6cd815a1bb7f5b192fafdc652b308ca4d25a62f53ff2fab234107.npz,results/stage5_v1/adaptive/cache/762bcea20aa6cd815a1bb7f5b192fafdc652b308ca4d25a62f53ff2fab234107.json,,,
energy-only ADAPT campaign,57,True,budget_checkpoint_96,8,0.494897,0.881773,ghz,11,128,6.290156125032809,budget,6871,7258,95,True,0.00014576642211450164,0.9998477757618291,results/stage5_v1/adaptive/cache/b1431e7ce10acfceefa3c6f0bd9faef1148e54ff7a865b500a5c1f2104bdf7a4.npz,results/stage5_v1/adaptive/cache/b1431e7ce10acfceefa3c6f0bd9faef1148e54ff7a865b500a5c1f2104bdf7a4.json,,,
energy-only ADAPT campaign,50,True,budget_checkpoint_128,8,0.8,0.5375,plus,11,128,1.403146917000413,budget,1804,2004,128,False,0.0016959859060730054,0.9940069916002371,results/stage5_v1/adaptive/cache/3fdabb50fda0b7e0201b10198306ddb81b284535227628d39944a900e5d86864.npz,results/stage5_v1/adaptive/cache/3fdabb50fda0b7e0201b10198306ddb81b284535227628d39944a900e5d86864.json,,,
energy-only ADAPT campaign,55,True,budget_checkpoint_128,8,0.3,0.4625,plus,11,128,5.065188209002372,budget,6497,6882,128,True,4.946794162630219e-06,0.9999888969141983,results/stage5_v1/adaptive/cache/a5fcbb74c03e327c2ff858b983c955aacf262e84b53bddd9d033f22a30241af3.npz,results/stage5_v1/adaptive/cache/a5fcbb74c03e327c2ff858b983c955aacf262e84b53bddd9d033f22a30241af3.json,,,
energy-only ADAPT campaign,48,True,budget_checkpoint_128,12,0.610248,0.212278,antiphase,11,128,4.842060999944806,budget,1085,1261,128,False,0.011053456529899567,0.022626359047555486,results/stage5_v1/adaptive/cache/04101ad0cd8e19e68763ac6f74479a7b794e02d765e66f9852f6e82a6b7aa38b.npz,results/stage5_v1/adaptive/cache/04101ad0cd8e19e68763ac6f74479a7b794e02d765e66f9852f6e82a6b7aa38b.json,,,
energy-only ADAPT campaign,87,False,budget_checkpoint_192,12,0.747181,1.348673,plus,11,192,74.93456716596847,budget,15896,16592,192,True,0.00047136445861184484,0.9991518425792818,results/stage5_v1/adaptive/cache/4e9e40160d9abd48eb86697a2ec8d230b3ebb6d5aed3e4b971e19b1b06fa2f4f.npz,results/stage5_v1/adaptive/cache/4e9e40160d9abd48eb86697a2ec8d230b3ebb6d5aed3e4b971e19b1b06fa2f4f.json,,,
energy-only ADAPT campaign,50,True,budget_checkpoint_128,8,0.8,0.575,antiphase,11,128,2.754949708993081,budget,3663,3932,128,False,0.0015028536697916373,0.9956375272674944,results/stage5_v1/adaptive/cache/56780184bab55ab2d2f065715fcf9f4cde34574295e72266bed88f6ed16657f3.npz,results/stage5_v1/adaptive/cache/56780184bab55ab2d2f065715fcf9f4cde34574295e72266bed88f6ed16657f3.json,,,
energy-only ADAPT campaign,80,False,budget_checkpoint_192,12,0.8,1.9,ghz,11,192,39.30025829200167,budget,11951,12603,191,True,0.00019764778060308666,0.9997813013514681,results/stage5_v1/adaptive/cache/26650ad05731322c2ed451361c357b3fab2a4f060e95de1f0f074efe766b8c54.npz,results/stage5_v1/adaptive/cache/26650ad05731322c2ed451361c357b3fab2a4f060e95de1f0f074efe766b8c54.json,,,
energy-only ADAPT campaign,58,True,budget_checkpoint_128,12,0.502393,0.86836,ghz,11,128,10.34772304201033,budget,2593,2838,127,False,0.0017217052109817683,0.9934258894091971,results/stage5_v1/adaptive/cache/6292c209084a9065b04d2b782002321d177e92a5a5daf9f6496aa80098ea9b3b.npz,results/stage5_v1/adaptive/cache/6292c209084a9065b04d2b782002321d177e92a5a5daf9f6496aa80098ea9b3b.json,,,
energy-only ADAPT campaign,47,True,budget_checkpoint_96,8,0.3,0.425,ghz,11,128,1.1596140419715084,budget,2262,2473,95,True,9.716071775722757e-05,0.9997043930111368,results/stage5_v1/adaptive/cache/3c892901d9a014b867941f866bc691cbd288cb121c03cffa95cd7e8f580bb4d5.npz,results/stage5_v1/adaptive/cache/3c892901d9a014b867941f866bc691cbd288cb121c03cffa95cd7e8f580bb4d5.json,,,
energy-only ADAPT campaign,51,True,budget_checkpoint_128,8,0.8,0.5,plus,11,128,1.2157249170122668,budget,1802,2011,128,False,0.00136785126160055,0.9939566824419752,results/stage5_v1/adaptive/cache/206e968030678c8269a802f3319accf46a3ef2fabe9693052f3398e4472db332.npz,results/stage5_v1/adaptive/cache/206e968030678c8269a802f3319accf46a3ef2fabe9693052f3398e4472db332.json,,,
energy-only ADAPT campaign,57,True,budget_checkpoint_128,8,0.465862,0.216202,antiphase,11,128,1.94002704101149,budget,4062,4401,128,False,0.0010072299277094077,0.9933930319725669,results/stage5_v1/adaptive/cache/ec9fa1f9d1445804eb60b37178e50b5a1683e6e63df086abf321fc81bec360cb.npz,results/stage5_v1/adaptive/cache/ec9fa1f9d1445804eb60b37178e50b5a1683e6e63df086abf321fc81bec360cb.json,,,
energy-only ADAPT campaign,58,True,budget_checkpoint_128,12,0.859849,1.882228,antiphase,11,128,13.58854995900765,budget,2424,2679,128,False,0.0011407664164628055,0.9984426203557788,results/stage5_v1/adaptive/cache/c6abc888bb4f88f495002e8f816cf9732ee5e23fdf3ed6fec145beeb0c8a0c8a.npz,results/stage5_v1/adaptive/cache/c6abc888bb4f88f495002e8f816cf9732ee5e23fdf3ed6fec145beeb0c8a0c8a.json,,,
energy-only ADAPT campaign,81,False,budget_checkpoint_192,12,0.3,0.4,antiphase,11,192,51.30895470804535,budget,11494,12156,192,True,0.0003034060414946656,0.9971400272536644,results/stage5_v1/adaptive/cache/4cfd502d66bd941581d5c7447811d12528768e544897d11f2b57e0863f73f251.npz,results/stage5_v1/adaptive/cache/4cfd502d66bd941581d5c7447811d12528768e544897d11f2b57e0863f73f251.json,,,
energy-only ADAPT campaign,47,True,budget_checkpoint_128,8,0.3,0.4125,ghz,11,128,1.9934748749947175,budget,3269,3531,127,True,2.3614463680710074e-05,0.9999438647300876,results/stage5_v1/adaptive/cache/596bb0861019cace1c7d4af95d5710861cf9ed9303019ef47e451a3fa246023f.npz,results/stage5_v1/adaptive/cache/596bb0861019cace1c7d4af95d5710861cf9ed9303019ef47e451a3fa246023f.json,,,
energy-only ADAPT campaign,44,False,budget_checkpoint_128,8,0.772757,0.395669,ghz,11,128,2.253177333972417,budget,4436,4736,127,False,0.0012817080511136059,0.9931437624292667,results/stage5_v1/adaptive/cache/fc4777018d65abb9fe15be9b40b03a51c96566903392f4c9921ed96d979d3f51.npz,results/stage5_v1/adaptive/cache/fc4777018d65abb9fe15be9b40b03a51c96566903392f4c9921ed96d979d3f51.json,,,
energy-only ADAPT campaign,52,False,budget_checkpoint_128,8,0.712978,1.779277,ghz,11,128,4.651955624984112,budget,6789,7216,127,True,5.5705679949946685e-05,0.9999689297820871,results/stage5_v1/adaptive/cache/d66fbc5646288dfd6b718f9933100f35158fbf6c60746b36750381c86c87609c.npz,results/stage5_v1/adaptive/cache/d66fbc5646288dfd6b718f9933100f35158fbf6c60746b36750381c86c87609c.json,,,
energy-only ADAPT campaign,36,True,budget_checkpoint_96,8,0.02178,0.359626,plus,11,128,0.6418947079801001,pool_gradient,823,943,96,True,4.667418385118083e-08,0.9999999171699542,results/stage5_v1/adaptive/cache/87fed10ac6045960c6ecc0698c9c9a9048afda2860ce9d1f0cc4f20eb939e33b.npz,results/stage5_v1/adaptive/cache/87fed10ac6045960c6ecc0698c9c9a9048afda2860ce9d1f0cc4f20eb939e33b.json,,,
energy-only ADAPT campaign,53,True,budget_checkpoint_96,8,0.3,0.425,plus,11,128,2.4481552920187823,budget,3900,4204,96,True,9.190792352820054e-05,0.9997137038711598,results/stage5_v1/adaptive/cache/3a03d0d6294059b1ee72d4201e08368e3313936fdb38849a4c7eca2974355f60.npz,results/stage5_v1/adaptive/cache/3a03d0d6294059b1ee72d4201e08368e3313936fdb38849a4c7eca2974355f60.json,,,
energy-only ADAPT campaign,85,False,budget_checkpoint_192,12,0.8,1.9,plus,11,192,56.39137575001223,budget,14658,15369,192,True,9.396566263634536e-05,0.9999016205430107,results/stage5_v1/adaptive/cache/80862d4f82562b368b7245a09a9ebad2e766f96e6ae593293d27233f2f27492c.npz,results/stage5_v1/adaptive/cache/80862d4f82562b368b7245a09a9ebad2e766f96e6ae593293d27233f2f27492c.json,,,
energy-only ADAPT campaign,92,False,budget_checkpoint_160,12,0.40685,0.862556,plus,11,192,86.46909429202788,budget,18629,19446,160,True,0.00012605795620590499,0.9996912033844283,results/stage5_v1/adaptive/cache/14c4198e869fcbdc3d6b7b3a9cf9c8045dd7101814b7f4c42fe94ddfbbfd20bc.npz,results/stage5_v1/adaptive/cache/14c4198e869fcbdc3d6b7b3a9cf9c8045dd7101814b7f4c42fe94ddfbbfd20bc.json,,,
energy-only ADAPT campaign,50,True,energy_stagnation,8,0.0,0.8375,plus,11,128,2.818968625040725,energy_stagnation,3706,3983,124,True,2.369450018413488e-07,0.9999998027579733,results/stage5_v1/adaptive/cache/2eea04848d5e1f8471cc96a67921d5893f6a9bd72ec53a25158e1ecda8220d35.npz,results/stage5_v1/adaptive/cache/2eea04848d5e1f8471cc96a67921d5893f6a9bd72ec53a25158e1ecda8220d35.json,,,
energy-only ADAPT campaign,52,False,budget_checkpoint_128,8,0.8,0.675,plus,11,128,1.6206248329835944,budget,2436,2665,128,False,0.002647194628996985,0.9930027023074417,results/stage5_v1/adaptive/cache/53bde0943b18595ca7327a56d147de7921461c2d122006c06010d5a0b39eb07a.npz,results/stage5_v1/adaptive/cache/53bde0943b18595ca7327a56d147de7921461c2d122006c06010d5a0b39eb07a.json,,,
energy-only ADAPT campaign,50,True,budget_checkpoint_128,8,0.8,0.6375,antiphase,11,128,1.77105316700181,budget,2233,2434,128,False,0.0021614546947217317,0.9949431344762475,results/stage5_v1/adaptive/cache/5fbe6e9d8ad817ec3be191688921b7ea6b04c1e9b5943095225b07df794a18f7.npz,results/stage5_v1/adaptive/cache/5fbe6e9d8ad817ec3be191688921b7ea6b04c1e9b5943095225b07df794a18f7.json,,,
energy-only ADAPT campaign,53,False,budget_checkpoint_96,8,0.445397,1.728724,ghz,11,128,4.9144735829904675,budget,8682,9188,95,True,1.9311311994840707e-05,0.9999883979449039,results/stage5_v1/adaptive/cache/91bc750ba01b5262b6daa619e3a4028910706b4809e9b6a7d8599935c97ce2b4.npz,results/stage5_v1/adaptive/cache/91bc750ba01b5262b6daa619e3a4028910706b4809e9b6a7d8599935c97ce2b4.json,,,
energy-only ADAPT campaign,40,True,budget_checkpoint_64,12,0.0,0.2,ghz,11,192,2.0283409590483643,energy_stagnation,878,1032,63,True,2.7561089074090717e-05,0.9999385864299338,results/stage5_v1/adaptive/cache/89375e92c6ce2d5e2effcf66106e59d940ddb74bd9a061693f2bcac45b21dc7c.npz,results/stage5_v1/adaptive/cache/89375e92c6ce2d5e2effcf66106e59d940ddb74bd9a061693f2bcac45b21dc7c.json,,,
energy-only ADAPT campaign,53,True,budget_checkpoint_128,8,0.3,0.45,antiphase,11,128,2.741529499995522,budget,4069,4355,128,True,8.680335986221976e-06,0.9999805511323329,results/stage5_v1/adaptive/cache/a778ad6b101ed909a1c88a580f38fbdfee6f4f951f1725233ee0f48194c793a8.npz,results/stage5_v1/adaptive/cache/a778ad6b101ed909a1c88a580f38fbdfee6f4f951f1725233ee0f48194c793a8.json,,,
energy-only ADAPT campaign,45,True,budget_checkpoint_64,8,0.791528,0.22551,antiphase,11,128,1.3700662079500034,budget,1779,1978,64,True,7.392013844365053e-05,0.9997292152070949,results/stage5_v1/adaptive/cache/e0905b0d2623b188c896a4b040a7e2a6174c443593b09c851c658ad6a995da3e.npz,results/stage5_v1/adaptive/cache/e0905b0d2623b188c896a4b040a7e2a6174c443593b09c851c658ad6a995da3e.json,,,
energy-only ADAPT campaign,45,True,budget_checkpoint_96,8,0.0,0.825,ghz,11,128,1.5302607079502195,pool_gradient,2834,3074,95,True,1.7920901576928827e-05,0.9999770863408936,results/stage5_v1/adaptive/cache/8e9da262ca1baf3caa9f35f2364b58e98a1c2e626e5bee47d0d685b88b98770b.npz,results/stage5_v1/adaptive/cache/8e9da262ca1baf3caa9f35f2364b58e98a1c2e626e5bee47d0d685b88b98770b.json,,,
energy-only ADAPT campaign,52,True,budget_checkpoint_128,8,0.694815,0.42688,plus,11,128,1.8851239169598557,budget,2671,2912,128,False,0.003741729559962992,0.9768374147039062,results/stage5_v1/adaptive/cache/90c5c4b488fa631247bc20ae904113dea5131e5d5712d161421a0f268bfa06d8.npz,results/stage5_v1/adaptive/cache/90c5c4b488fa631247bc20ae904113dea5131e5d5712d161421a0f268bfa06d8.json,,,
energy-only ADAPT campaign,65,True,budget_checkpoint_64,12,0.939693,0.24111,plus,11,192,14.427872458996717,budget,3608,3934,64,False,0.00010927793157788912,0.4998165232500409,results/stage5_v1/adaptive/cache/40db5b495487a2bce198a7762010061bf96a599f5704709512b3af62379874f3.npz,results/stage5_v1/adaptive/cache/40db5b495487a2bce198a7762010061bf96a599f5704709512b3af62379874f3.json,,,
energy-only ADAPT campaign,85,False,budget_checkpoint_128,12,0.0,1.8,plus,11,192,101.27373483398696,budget,16581,17446,128,True,4.675019834484336e-05,0.9999017898659742,results/stage5_v1/adaptive/cache/3493e0aee187d6c1abbdd23f0c66b1ee181ee0c7882f18bfad287c0559fa422f.npz,results/stage5_v1/adaptive/cache/3493e0aee187d6c1abbdd23f0c66b1ee181ee0c7882f18bfad287c0559fa422f.json,,,
energy-only ADAPT campaign,61,True,budget_checkpoint_128,12,0.610248,0.212278,plus,11,128,15.490782166016288,budget,3164,3484,128,False,0.00809523618358939,0.6026534821176625,results/stage5_v1/adaptive/cache/bbfc2046bbdfcd27a668917fb3247e3c0f524e733aa5c53c0d47890a908e593a.npz,results/stage5_v1/adaptive/cache/bbfc2046bbdfcd27a668917fb3247e3c0f524e733aa5c53c0d47890a908e593a.json,,,
