kappa,h,p,estimator,comparison,budget,equal_CNOT_shots_completed,zero_CNOT_control,actual_G,actual_shots,archive,sha256,scientific_fingerprint,disposition
0.8,0.5,0.05,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/d10e87c7537e12546b39cf9a46c9b3bef387f5d607a74ded71b8ec0183266b81.npz,6d73c3252e2da91ab03586e206a52f0878fae91b2090e6073d7042c7235a11e4,d10e87c7537e12546b39cf9a46c9b3bef387f5d607a74ded71b8ec0183266b81,newly_executed
0.8,0.5,0.05,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/a54e3f3b39539da1b66f8c81e504e8f92dcea9f6e38302545106aa2fc6b89bf3.npz,fc3aab3fd47c8bb41a950a2c95c8e579989a07552e3d2b48965a9c40426e084e,a54e3f3b39539da1b66f8c81e504e8f92dcea9f6e38302545106aa2fc6b89bf3,newly_executed
0.8,0.5,0,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/7ec7a4aa9c743933d105e4495c8c52c6106bd6be96b1e4425d1082a34eee36da.npz,370ed7a68a2ecd1bfcb76ef270f1ef8adb457ed93038c9bc2d88324c8a70f27e,7ec7a4aa9c743933d105e4495c8c52c6106bd6be96b1e4425d1082a34eee36da,newly_executed
0.8,0.5,0,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/64c379f7a49560ec07f81c7e55b050311f8d1f07c061b0c3aa8c6ed441cff2d6.npz,0e4b248ed60acc43bd72b429b64615e8e11e1936033dede46f5b6833582e161b,64c379f7a49560ec07f81c7e55b050311f8d1f07c061b0c3aa8c6ed441cff2d6,newly_executed
0.8,0.5,0,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/1ca4fd8a8c23f6e67110c13e0e8be225ec3cc5606618b35d34bf139cf92b228d.npz,21d47d9ac3789ea99f05ed476526566ddb96f372551e79e740ba67dc2b917c08,1ca4fd8a8c23f6e67110c13e0e8be225ec3cc5606618b35d34bf139cf92b228d,newly_executed
0.8,0.5,0.01,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/6f640d70f3a2591bb0abf85533b22d23ddb779d06441f5a62ff11e10b83ec2e0.npz,47885da87daa650edb983ddcac2b80650f96cbd5ce442db69a9e773e38c92e73,6f640d70f3a2591bb0abf85533b22d23ddb779d06441f5a62ff11e10b83ec2e0,newly_executed
0.8,0.5,0.01,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/1feca296edde8bf74a37f7e1001510826eba4f0ec171d1f800a945944a57a122.npz,a1e5f1c38586a6f387c2135ceb11c8777c7ccf294a7ce446c6746a51ba0c9270,1feca296edde8bf74a37f7e1001510826eba4f0ec171d1f800a945944a57a122,newly_executed
0.8,0.5,0.01,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/e261e852132554c360eb22b41ddee8330a6a3dc65708174fccf51abbc8346aba.npz,ba22ff31166103d899845cd1d2a0d75437666095e27d4fbe42422f179f109964,e261e852132554c360eb22b41ddee8330a6a3dc65708174fccf51abbc8346aba,newly_executed
0.8,0.5,0.05,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/facb33d21fd8dab5795060680ad4da7bcb6c7ab9e9fe4f7490f2c7479190d7ba.npz,34be18ed6e1520939beb590eb1c4707e4ed8f54f42db4328a61e977a68ffbffe,facb33d21fd8dab5795060680ad4da7bcb6c7ab9e9fe4f7490f2c7479190d7ba,newly_executed
0.8,0.5,0.05,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/ef1574656bd3810c27a9b4992ec4c754e0c375ffc5c4d401ffe2f61886aedac2.npz,1c10570a1ddaeaabe68b62c760de787c56821772084573c4904db4f02bc847b7,ef1574656bd3810c27a9b4992ec4c754e0c375ffc5c4d401ffe2f61886aedac2,newly_executed
0.8,0.5,0.05,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/f1de4fdefe12a8cc4d0ed20ba6b7adf740cfd271896a705ac2bdcd8f84755927.npz,791c8288e954456240be74582ea3fbc35775f1e1e4449d05bc4556c04786b93c,f1de4fdefe12a8cc4d0ed20ba6b7adf740cfd271896a705ac2bdcd8f84755927,newly_executed
0.8,0.5125,0,raw,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/40aa63b2d03f3d6c33d3f51be364735b203ffd680ec7a3d8be467e87f44ec66b.npz,bda21d12ab763f5d00d86c18d13af738fa360cf161b64f0970a9d85f0406ad66,40aa63b2d03f3d6c33d3f51be364735b203ffd680ec7a3d8be467e87f44ec66b,historical_reused
0.8,0.5125,0,zne_quadratic,equal_shots,100000,False,False,38399744,100000,results/stage6_followup_v1/measurements/5ebeed78a61137f60cb0a478b45aebf0fddf6bda286d0ce83e4345c6a039069c.npz,48e2e2908979e184faba81c202678e4d5af314a0c0100bfa9c1c41f964be72a8,5ebeed78a61137f60cb0a478b45aebf0fddf6bda286d0ce83e4345c6a039069c,historical_reused
0.8,0.5125,0,sv,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/f5a515a98e675d87d4bfff6e20f7767bac21b51a6576c2e0d9f9f737a97142ac.npz,c20ebe48953e9a7aa76efbccb1efa4379d63bcfbd8124ecbcb3d34be8f27c0f3,f5a515a98e675d87d4bfff6e20f7767bac21b51a6576c2e0d9f9f737a97142ac,historical_reused
0.8,0.5125,0.01,raw,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/eb90e4543ad7eb5508cbfd367a9898474487fd56995afdc52198881b921a1bdf.npz,1a460e0fbe79a87fe25bc70dd9393e569b742e113bb85a43ddac7d4dc992c042,eb90e4543ad7eb5508cbfd367a9898474487fd56995afdc52198881b921a1bdf,historical_reused
0.8,0.5125,0.01,zne_quadratic,equal_shots,100000,False,False,38399744,100000,results/stage6_followup_v1/measurements/ac61e69aff040a8718f9dbf1e6dc6fe03650ae123daa56c909605fea77a82119.npz,28e156b52aced40305e7540c521ebcf6866108486770c41c68ba497e45269d6c,ac61e69aff040a8718f9dbf1e6dc6fe03650ae123daa56c909605fea77a82119,historical_reused
0.8,0.5125,0.01,sv,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/5da80698fe962ec19d99f643dbb724ca44bee9ab625374cfbe6f435b2e71b622.npz,26a76ef95424e404b69a6a164295e9ab37b6704ebf50c39915889db515f1b1fc,5da80698fe962ec19d99f643dbb724ca44bee9ab625374cfbe6f435b2e71b622,historical_reused
0.8,0.5125,0.05,raw,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/1f2dfaa67841f5790036b5e76f1ae91c1a2457e921d82e13beb57458db728702.npz,9ce6252ae68072cadc0e0393ba25776e2be0d70a40df443e6262f61cb6002566,1f2dfaa67841f5790036b5e76f1ae91c1a2457e921d82e13beb57458db728702,historical_reused
0.8,0.5125,0.05,zne_quadratic,equal_shots,100000,False,False,38399744,100000,results/stage6_followup_v1/measurements/a3b30093c34dd00734a15649f9260e6a8ceb0af38f5d60ec9b84c1686cfea117.npz,b1b00b4fa1cee13e78f6a9e0e0958315064642571248537a2ad0c686e6372257,a3b30093c34dd00734a15649f9260e6a8ceb0af38f5d60ec9b84c1686cfea117,historical_reused
0.8,0.5125,0.05,sv,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/abf8141fd71c6e7c0998e9cdaecc06ab30eb33f882f8a26861010fd0be729e76.npz,29d4908db52c0022cb567741d85fd439022bb4c3a220e65bbbc5e7726994f8ef,abf8141fd71c6e7c0998e9cdaecc06ab30eb33f882f8a26861010fd0be729e76,historical_reused
0.8,0.5125,0,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/5e10b3e6e732c4874ae1834e830558b4fed3e8ab40a1becc655c661274afb5cf.npz,1b4508fe06bd4f3d945195722d95e7a33dba8ee188358030fee6c3de98f2efcc,5e10b3e6e732c4874ae1834e830558b4fed3e8ab40a1becc655c661274afb5cf,newly_executed
0.8,0.5125,0,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/ce109ccd81ec20a0472e0b64dc08787d0c20126f77cf43e8d402abb151df0b06.npz,4004d87ec1b928ec2ccdb51ff6055a06b96462938e80ffc4e840b3f713c3da4c,ce109ccd81ec20a0472e0b64dc08787d0c20126f77cf43e8d402abb151df0b06,newly_executed
0.8,0.5125,0,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/466d51bb573d25e179c980437672c2077ba671c8d63eec4a60e0f108904a0085.npz,4837b177764b9c8d47cf49a1963177a178d4350c5668dc883cae712faeab2f79,466d51bb573d25e179c980437672c2077ba671c8d63eec4a60e0f108904a0085,newly_executed
0.8,0.5125,0.01,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/384125a9d53bf6fd835f431d0be04d60f5265a5c57de6f59d594b7efa3d299f0.npz,87b393b1146a9eeb87a5e21ac252b7b5e6e7f7fffab9d14134e63eb1879bd249,384125a9d53bf6fd835f431d0be04d60f5265a5c57de6f59d594b7efa3d299f0,newly_executed
0.8,0.5125,0.01,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/e25936c46b67fa9f05aceb7b4209140762d94e64b9f5957b731d4da94faea04d.npz,6ddade3f776d15c9a35d3e4b4b4e0802434825d40a9091daaea2e05a19ec9c9e,e25936c46b67fa9f05aceb7b4209140762d94e64b9f5957b731d4da94faea04d,newly_executed
0.8,0.5125,0.01,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/bb62c3856020fdf87b4b552d8d15e89e1e5cb73044de9df206c8f789a34d0747.npz,a6b71542c34fb381bcb8247e5294614904a289dd8ed3729f087e588ef0a2d1e1,bb62c3856020fdf87b4b552d8d15e89e1e5cb73044de9df206c8f789a34d0747,newly_executed
0.8,0.5125,0.05,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/5511eae4cd778e59f40c379a23dbc5bd70d14de2e6055f1f60797a50b6b5bd9e.npz,ad22c6dd1692bf2316ccb85241bdee2d9a55c7c6f682641e135312323ec91a2e,5511eae4cd778e59f40c379a23dbc5bd70d14de2e6055f1f60797a50b6b5bd9e,newly_executed
0.8,0.5125,0.05,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/aa576839e46470c4e5b77836d49afd20e7f06ac50a4b32d9354d74bc2daf03f5.npz,fabb09422c10deb5db4c4bc3cc42365d14f1e2c5c51eb766a5208de50656fbdf,aa576839e46470c4e5b77836d49afd20e7f06ac50a4b32d9354d74bc2daf03f5,newly_executed
0.8,0.5125,0.05,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/b0ff96d4c1c29de70c2c991f0fbc86e4dfc42b4d19a07c41d21fbec435249578.npz,7de894a70132c693558ccd7ac17615eb9dffef98a6b89bc50c2f68b525a4df6e,b0ff96d4c1c29de70c2c991f0fbc86e4dfc42b4d19a07c41d21fbec435249578,newly_executed
0.8,0.5125,0,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/ed2c7ae1c239576b377557a34e890e0758472a38b8d39d0439a9360d74377c6b.npz,594883235ba665208dcb82506441925a1c9cf137d3535111a97499db01854a08,ed2c7ae1c239576b377557a34e890e0758472a38b8d39d0439a9360d74377c6b,newly_executed
0.8,0.5125,0,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/c9a1aec748ed37508601aff08267d2122c48be06d2a3a70f165dddc32fc27474.npz,e8e96b6ef3306798a903379262529290231febc203f2fd556c9ee8156d3d72a1,c9a1aec748ed37508601aff08267d2122c48be06d2a3a70f165dddc32fc27474,newly_executed
0.8,0.5125,0,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/6491bf52ce6376ae92947182345e7b111140d12b7c68b89bdedf882d3aff5093.npz,750f2c79b51d6ce66b1434cf33fa3cabc9ee4e6e9b905fbcb7b623501a37e79a,6491bf52ce6376ae92947182345e7b111140d12b7c68b89bdedf882d3aff5093,newly_executed
0.8,0.5125,0.01,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/3fed74ac618687743f55489f1f4366c30ba92e9b34318920985315d552992b08.npz,8bbe88b53614e5f2b6b53854c5af6dd0403211fd01b264c78897466d1e8c0384,3fed74ac618687743f55489f1f4366c30ba92e9b34318920985315d552992b08,newly_executed
0.8,0.5125,0.01,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/4635873dc48091aa4f2fa0f6a0bcd6376650115a35e686a9f501ee2988371f31.npz,0da3cd356a4d157688f2f024a925ba96adcb9676413a277227546ae9139414ac,4635873dc48091aa4f2fa0f6a0bcd6376650115a35e686a9f501ee2988371f31,newly_executed
0.8,0.5125,0.01,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/95f0fb15f2d43b881da39a703e30a5c5e698804a89fda0870e950980383d2e57.npz,53717112e66157ba9faee85aa04b65bc1e5c952cc4abdb7ddaf0dc41c9d3a531,95f0fb15f2d43b881da39a703e30a5c5e698804a89fda0870e950980383d2e57,newly_executed
0.8,0.5125,0.05,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/ba7e82d2724336334afc8b5b663c47fee0dda28b4ce8c617b99bbd0613ee5a5b.npz,9c647a8d5e1b60d97029274e1b6e10e548205375ebc21b0cccd4d97d0f4ed01a,ba7e82d2724336334afc8b5b663c47fee0dda28b4ce8c617b99bbd0613ee5a5b,newly_executed
0.8,0.5125,0.05,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/6d7984761b97f0229623735a9adf364a40c4b27ee3f9e03ef1ce25d2ebfda771.npz,793d4df493b576c2a9ac7bd8af9cfdb7c7abf7b4600f21e5268914ad2b6f1ec5,6d7984761b97f0229623735a9adf364a40c4b27ee3f9e03ef1ce25d2ebfda771,newly_executed
0.8,0.5125,0.05,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/2af4d6b1f35306e14782d31fc6910859fcac24b62b5e9b48a5427fcfe25fb8b9.npz,4d6bcce732b7b1385fb798f4e8dcc4b1efcc0e64d6872d3160ac1542b0cbae1c,2af4d6b1f35306e14782d31fc6910859fcac24b62b5e9b48a5427fcfe25fb8b9,newly_executed
0.8,0.525,0,raw,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/f4efdf93741c7f79d4e324b0649d0eabd05c009cb9657b24986efc326b38506e.npz,eab9d6f8709bc351cde37ce37b23b371df02bf5e6be5e376bb57e71bb22dd93a,f4efdf93741c7f79d4e324b0649d0eabd05c009cb9657b24986efc326b38506e,historical_reused
0.8,0.525,0,zne_quadratic,equal_shots,100000,False,False,38399744,100000,results/stage6_followup_v1/measurements/380b304f3edbefaf729581e8d01e001d847ceb8986d943798e62f092c03a4308.npz,cc4b7c49b475c41d109e3aa41e59e14a30fc947fe9914bd991dd4e9cc0c3ae95,380b304f3edbefaf729581e8d01e001d847ceb8986d943798e62f092c03a4308,historical_reused
0.8,0.525,0,sv,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/bae40c27c24ef93ebfdb1a6681de1129e29a9695c250727155ae8226badcbb08.npz,7bf9fc504ea21d017a7675309b0e9a3f2d0cea9f9e5b17fb6dd0b989b96ba8a7,bae40c27c24ef93ebfdb1a6681de1129e29a9695c250727155ae8226badcbb08,historical_reused
0.8,0.525,0.01,raw,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/1a22b1aadfc3d20fa6b70d428f381c08860cd5986369109b049c733d9d7656cc.npz,67f789454d69da793c337533a4e14dcf0ff09dc98bcf87d6fe2020df0c576572,1a22b1aadfc3d20fa6b70d428f381c08860cd5986369109b049c733d9d7656cc,historical_reused
0.8,0.525,0.01,zne_quadratic,equal_shots,100000,False,False,38399744,100000,results/stage6_followup_v1/measurements/c18a2fa580014ddec6165f500fde5845aaeca3a8ae21d0c23f768d7fbf491923.npz,697d12f33bf6b4b0299c693900d05efacc69237c521c41429d4a8320210da888,c18a2fa580014ddec6165f500fde5845aaeca3a8ae21d0c23f768d7fbf491923,historical_reused
0.8,0.525,0.01,sv,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/599e7e6128e1a82666002cf242f43068ba4f9fc6abd81f2933f0fd4a3ff69561.npz,d5b1bdc9b876f5de65a552a95c7653341bff60e0631134098bc7a839367d5f26,599e7e6128e1a82666002cf242f43068ba4f9fc6abd81f2933f0fd4a3ff69561,historical_reused
0.8,0.525,0.05,raw,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/72e6117f9c345853aab2777117ad8c3187ad273fa11d67ad7fea303cf0c5a23c.npz,9249405368637c0d286e0a4f62a75e29e9db03a5e454ab7270ff8fbe954eb330,72e6117f9c345853aab2777117ad8c3187ad273fa11d67ad7fea303cf0c5a23c,historical_reused
0.8,0.525,0.05,zne_quadratic,equal_shots,100000,False,False,38399744,100000,results/stage6_followup_v1/measurements/885012e539a42609e00b9d1208a97645eaa9b2d4d1548c2b04bf23ad5ceccb57.npz,0fb27e42f6bc9d558184480354b11c68bab03fac67d3ea4b93a02d7e87c964ab,885012e539a42609e00b9d1208a97645eaa9b2d4d1548c2b04bf23ad5ceccb57,historical_reused
0.8,0.525,0.05,sv,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/ff37f4d424746ba62bf6515cd71940ac34d59a330284c8b350bd01688c5f8f31.npz,651ca5754d68b2be28ba4d6a81119f5b3352b8e03f8d9b3fd8af186459aa59bc,ff37f4d424746ba62bf6515cd71940ac34d59a330284c8b350bd01688c5f8f31,historical_reused
0.8,0.525,0,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/9f5a2f660ee2f6b0dce348691da8418a3d2aa0a5291c13b554d605fb66985b8d.npz,e86029bf37090db5309f1df9b68fdbed25cac03f2f48c28d8916f6ccdb117f36,9f5a2f660ee2f6b0dce348691da8418a3d2aa0a5291c13b554d605fb66985b8d,newly_executed
0.8,0.525,0,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/a8acacd26d46d92e8eba869a79c37aae29c31db5d2825b07a0738effb60800ef.npz,9b08a4f269a85a0fc9095603ae7443454568baacf476a35e98ade566f9c1ea06,a8acacd26d46d92e8eba869a79c37aae29c31db5d2825b07a0738effb60800ef,newly_executed
0.8,0.525,0,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/f2f1969ff234a313485c79a70a7089bd6d5ec96e7db0f5902aaac3950c36d660.npz,a1257ee8322bed325d6f3baff431c93e332f62c549121b02321e9c54c943fa0a,f2f1969ff234a313485c79a70a7089bd6d5ec96e7db0f5902aaac3950c36d660,newly_executed
0.8,0.525,0.01,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/2c868e3cf62b6573e70373f049e223fe1d55770bdbfb4fa1c5ebc1d507190a1b.npz,3fc842680d3325b8303545750fd7fab362b99027803b0dcba135482494490bd2,2c868e3cf62b6573e70373f049e223fe1d55770bdbfb4fa1c5ebc1d507190a1b,newly_executed
0.8,0.525,0.01,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/cca0965453e74d5b429d44a3d2ee003a0aeae7052b6a3b16de2f5035bcab551b.npz,989a0a5d27d4e7b4faef8f8069bf1ed1d42d2a49e6c2686734bc8296acfd7492,cca0965453e74d5b429d44a3d2ee003a0aeae7052b6a3b16de2f5035bcab551b,newly_executed
0.8,0.525,0.01,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/df0b79f3b3651fa15ec7dd18a86f550817e1654a97069bb2beb3f586ec6b512d.npz,724679f68cec9952084641d0a93b932a63bdbb8d736cd2eb873d26b7b1bf3cd6,df0b79f3b3651fa15ec7dd18a86f550817e1654a97069bb2beb3f586ec6b512d,newly_executed
0.8,0.525,0.05,raw,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/ec0bc860431e8f8832b486f611f875ea524824ad4c90a736c3d89be031f8fb56.npz,81797051b1dfb4d0f91cc59fa25427a3241273509fae8b08a680a13f663f11f9,ec0bc860431e8f8832b486f611f875ea524824ad4c90a736c3d89be031f8fb56,newly_executed
0.8,0.525,0.05,zne_quadratic,equal_gate,100000,True,False,12800000,33334,results/stage6_followup_v1/measurements/1992a2cdb95838e51df10ca32fd99fc6f402f22774cedf176a64bcf3a7ca877b.npz,0ed170a179f1a2d663b09e12ffd8362046f1422b70082ba776bc1bc6ee616291,1992a2cdb95838e51df10ca32fd99fc6f402f22774cedf176a64bcf3a7ca877b,newly_executed
0.8,0.525,0.05,sv,equal_gate,100000,True,False,12800000,100000,results/stage6_followup_v1/measurements/77562a83f3eda5762dd086dfdc356a4657c5b1ee7a42b0b168f7b03d9c39bfab.npz,a7757c93281c5f324c2271e721984b19410ce7f53dd7f9e82b70c75081a1b187,77562a83f3eda5762dd086dfdc356a4657c5b1ee7a42b0b168f7b03d9c39bfab,newly_executed
0.8,0.525,0,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/c0b15baedae95bb70cf4c0f7149fd59900975ba62d5471dad39d96b99107ef30.npz,4c3deb7c3442b4501bfdb9311bb9e841347c8e892e1dac2093927b6827b9d4f0,c0b15baedae95bb70cf4c0f7149fd59900975ba62d5471dad39d96b99107ef30,newly_executed
0.8,0.525,0,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/349c97578961b3c25d6b1dcee5abd004b3f76cf41c6561b994c67ee0b11a24e1.npz,2dbe3a6d959e9421a46f51d0eab9a77b9e096df4185301e5185fdfe34c154577,349c97578961b3c25d6b1dcee5abd004b3f76cf41c6561b994c67ee0b11a24e1,newly_executed
0.8,0.525,0,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/d8d60b013e641858ca1637ff5677a1f255a98685ea723fedb1f755e1db06e51e.npz,08313bd286afc57cbab7beab8dc0455ec9d19d0f2b5a1c18d1daa346cd583151,d8d60b013e641858ca1637ff5677a1f255a98685ea723fedb1f755e1db06e51e,newly_executed
0.8,0.525,0.01,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/ad875741709f666efa6810cd2da4db7ec11357594b124abe2ab5b26aaf875ee1.npz,2b1b3d4f47c68c45a88530ab417c26d34ea2251e1e4cd18f78fd762bb278d905,ad875741709f666efa6810cd2da4db7ec11357594b124abe2ab5b26aaf875ee1,newly_executed
0.8,0.525,0.01,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/7d9c992c2b3eb577f53fd6dd3b84b27aa87d46fd097710e90a4bef5634c4fb80.npz,aa3574f2eb078bd43e316096b06aeba061e1bb7b300e930da382bffffe5c6245,7d9c992c2b3eb577f53fd6dd3b84b27aa87d46fd097710e90a4bef5634c4fb80,newly_executed
0.8,0.525,0.01,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/80adeadcae629fe8f5b47877fad516a9456120d87e793c4a700d9555e5a74267.npz,e455f7f296629d78a982f7ee36c65130b478c27df2a0ba29f0a68ab7e898fe01,80adeadcae629fe8f5b47877fad516a9456120d87e793c4a700d9555e5a74267,newly_executed
0.8,0.525,0.05,raw,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/183869b7638135b1c15b4d8ddf7ef7c1a154d596aab4568e785fbd9dc838847e.npz,499f7f045a79983f1d26955cc953717814f9c832fae5408d284bf633094764b2,183869b7638135b1c15b4d8ddf7ef7c1a154d596aab4568e785fbd9dc838847e,newly_executed
0.8,0.525,0.05,zne_quadratic,equal_gate,300000,True,False,38399744,100000,results/stage6_followup_v1/measurements/78875065c8e365b33559f09c4a8e483fd30abfcff82faced15289921dfd5421b.npz,78d1c41c8a043f8e36701ecd77015c76f7a455b69b400f9fd483e9516d366933,78875065c8e365b33559f09c4a8e483fd30abfcff82faced15289921dfd5421b,newly_executed
0.8,0.525,0.05,sv,equal_gate,300000,True,False,38399744,299998,results/stage6_followup_v1/measurements/8e249f6eee8249726603c5fb6526ef151c6eb4390fd5c0edf12166ff3137eb2d.npz,98bd190b668beca67d724c7471b246ce213116d414750ce6cf06bd153e4da63f,8e249f6eee8249726603c5fb6526ef151c6eb4390fd5c0edf12166ff3137eb2d,newly_executed
0.8,0.5375,0,raw,equal_shots,100000,False,False,12800000,100000,results/stage6_followup_v1/measurements/0439f9d74e4940b5e717eb802e3ad0fb803dadcfdb9bac5411a0e68c00ae8b30.npz,93c8ac55e048103e59738f5ec20543bca647502aaefb6d4e057dfb2db7ef7ec2,0439f9d74e4940b5e717eb802e3ad0fb803dadcfdb9bac5411a0e68c00ae8b30,historical_reused
0.8,0.5375,0,zne_quadratic,equal_shots,100000,False,False,38399744,100000,results/stage6_followup_v1/measurements/2b08d509db9f6f3b486a373d05272fedf64cffde4d9c2ff3b0aaba5ccadd6ed0.npz,e80ca302eab84bf47902eeac59db83caa33d490cee6ae654ef87f83c83ab9c2e,2b08d509db9f6f3b486a373d05272fedf64cffde4d9c2ff3b0aaba5ccadd6ed0,historical_reused
