window,h,p,epsilon_c,epsilon_sf,epsilon_mx,branch_sensitive,both_preparations_pass
W3,0.7625,0,0.0035261689722184686,0.0012918435727108935,0.0021600555511476216,False,True
W3,0.7625,0.01,0.031064091047623282,0.010854806186171448,0.02214386024759718,True,True
W3,0.7625,0.05,0.010121447340465316,0.003828530840888744,0.01081233863624155,False,True
W3,0.775,0,0.0032732964762737238,0.0012700647283608313,0.002065550058493848,False,True
W3,0.775,0.01,0.03169384369397171,0.010915114465043896,0.024786793764455306,True,True
W3,0.775,0.05,0.010305169204881653,0.0039024151126352963,0.011614386179990398,False,True
W3,0.7875,0,0.0030624851618734072,0.0012357330191458127,0.001956759695160293,False,True
W3,0.7875,0.01,0.03221347380529893,0.010952039686316514,0.027357927734091014,True,True
W3,0.7875,0.05,0.010462734251334097,0.003967034760055346,0.012397280367966917,False,True
W3,0.8,0,0.0028828707278856225,0.0011926175232710168,0.00183950872980998,False,True
W3,0.8,0.01,0.03265716572065597,0.010977739322603125,0.02990576952770807,True,True
W3,0.8,0.05,0.010600371962446517,0.004024566764883733,0.013175949970726224,False,True
W3,0.8125,0,0.002735615443430872,0.0011415159528888469,0.0017155542880714636,False,True
W3,0.8125,0.01,0.033014391660764864,0.011102822087888597,0.03238427176948305,True,True
W3,0.8125,0.05,0.010716076081139999,0.004074194387555005,0.01393591566509458,False,True
W3,0.825,0,0.002614962926773823,0.0010898303788499514,0.001596112978929476,False,True
W3,0.825,0.01,0.033289231316972034,0.011198121559790386,0.03472571000108016,True,True
W3,0.825,0.05,0.010808598269629103,0.004114722866227494,0.01465985079531305,False,True
W3,0.8375,0,0.002508792558971268,0.0010345212763081812,0.0014777777115738688,False,True
W3,0.8375,0.01,0.033504198320187306,0.011272979122811833,0.03701754356497661,True,True
W3,0.8375,0.05,0.010884482305964364,0.004149186700168672,0.015369839600648055,False,True
W3,0.85,0,0.0024188903063653844,0.0009801842632479463,0.0013651864377448586,False,True
W3,0.85,0.01,0.03367620782728431,0.011332457033389864,0.03921629050402997,True,True
W3,0.85,0.05,0.010946428226136963,0.004177520375911639,0.016056061895431267,False,True
