window,chain,p,feature,stride,h,value,derivative
W2,W2/descending/seed307,0.05,mx,2,0.575,0.01722290990583833,
W2,W2/descending/seed307,0.05,mx,2,0.6,0.018186324746067163,
W2,W2/descending/seed307,0.05,mx,2,0.625,0.019366802204586496,
W2,W2/descending/seed307,0.05,mx,2,0.65,0.024181673842912157,
W2,W2/descending/seed307,0.05,mx,1,0.25,0.009376441366471118,0.034394228173146524
W2,W2/descending/seed307,0.05,mx,1,0.2625,0.009788374673087014,0.03151510088539661
W2,W2/descending/seed307,0.05,mx,1,0.275,0.010164318888606035,0.02981542522220537
W2,W2/descending/seed307,0.05,mx,1,0.2875,0.01053376030364215,0.029067711560639586
W2,W2/descending/seed307,0.05,mx,1,0.3,0.010891011677622022,0.027860293884718945
W2,W2/descending/seed307,0.05,mx,1,0.3125,0.011230267650760123,0.02503249322622797
W2,W2/descending/seed307,0.05,mx,1,0.325,0.01151682400827772,0.0247988876107037
W2,W2/descending/seed307,0.05,mx,1,0.3375,0.011850239841027716,0.025021579283592776
W2,W2/descending/seed307,0.05,mx,1,0.35,0.012142363490367541,0.0221047432571157
W2,W2/descending/seed307,0.05,mx,1,0.3625,0.012402858422455604,0.019546159018953402
W2,W2/descending/seed307,0.05,mx,1,0.375,0.012631017465841375,0.015120858311023999
W2,W2/descending/seed307,0.05,mx,1,0.3875,0.012780879880231206,0.017628414885486943
W2,W2/descending/seed307,0.05,mx,1,0.4,0.01307172783797855,0.02483890299650826
W2,W2/descending/seed307,0.05,mx,1,0.4125,0.013401852455143914,0.02834587178632897
W2,W2/descending/seed307,0.05,mx,1,0.425,0.01378037463263677,0.05201460525152102
W2,W2/descending/seed307,0.05,mx,1,0.4375,0.014702217586431941,0.09548026735570647
W2,W2/descending/seed307,0.05,mx,1,0.45,0.015237969459670042,
W2,W2/descending/seed307,0.05,mx,1,0.4625,0.01639144197510919,
W2,W2/descending/seed307,0.05,mx,1,0.475,0.01826566356759644,
W2,W2/descending/seed307,0.05,mx,1,0.4875,0.018135824519123378,0.026446026778557896
W2,W2/descending/seed307,0.05,mx,1,0.5,0.01857093116099554,0.04317103592098781
W2,W2/descending/seed307,0.05,mx,1,0.5125,0.019215100417148072,0.009671007761702599
W2,W2/descending/seed307,0.05,mx,1,0.525,0.018812706355038095,0.003461060355726353
W2,W2/descending/seed307,0.05,mx,1,0.5375,0.01930162692604122,0.0373831685538748
W2,W2/descending/seed307,0.05,mx,1,0.55,0.019747285568884963,0.08186356247383053
W2,W2/descending/seed307,0.05,mx,1,0.5625,0.021348215987886974,0.17428530456649227
W2,W2/descending/seed307,0.05,mx,1,0.575,0.01722290990583833,
W2,W2/descending/seed307,0.05,mx,1,0.5875,0.01767781691462764,
W2,W2/descending/seed307,0.05,mx,1,0.6,0.018186324746067163,
W2,W2/descending/seed307,0.05,mx,1,0.6125,0.018754732662797948,0.044649983069899424
W2,W2/descending/seed307,0.05,mx,1,0.625,0.019366802204586496,0.053281143616268234
W2,W2/descending/seed307,0.05,mx,1,0.6375,0.02008676125320465,0.19259486553302518
W2,W2/descending/seed307,0.05,mx,1,0.65,0.024181673842912157,0.4625911488201724
W3,W3/ascending/seed101,0,order,4,0.35,0.4740941821865595,0.20216381586142163
W3,W3/ascending/seed101,0,order,4,0.4,0.46153346666091155,0.30026480516449894
W3,W3/ascending/seed101,0,order,4,0.45,0.4440677016701097,0.4088142612866923
W3,W3/ascending/seed101,0,order,4,0.5,0.4206520405322423,0.5323491271669805
W3,W3/ascending/seed101,0,order,4,0.55,0.39083278895341156,0.615490326764172
W3,W3/ascending/seed101,0,order,4,0.6,0.3591030078558251,0.6186288282487391
W3,W3/ascending/seed101,0,order,4,0.65,0.3289699061285377,0.5644309544043713
W3,W3/ascending/seed101,0,order,4,0.7,0.3026599124153879,0.4830285843265387
W3,W3/ascending/seed101,0,order,4,0.75,0.2806670476958839,0.39891729132298837
W3,W3/ascending/seed101,0,order,4,0.8,0.26276818328308904,0.32237852377123266
W3,W3/ascending/seed101,0,order,4,0.85,0.2484291953187606,0.25118099480190637
W3,W3/ascending/seed101,0,order,2,0.35,0.4740941821865595,0.2115849660081608
W3,W3/ascending/seed101,0,order,2,0.375,0.46830919123004555,0.2512143105129585
W3,W3/ascending/seed101,0,order,2,0.4,0.46153346666091155,0.2960667196732043
W3,W3/ascending/seed101,0,order,2,0.425,0.45350585524638526,0.3493152998160376
W3,W3/ascending/seed101,0,order,2,0.45,0.4440677016701097,0.4078405885388978
W3,W3/ascending/seed101,0,order,2,0.475,0.43311382581944025,0.46831322275734877
W3,W3/ascending/seed101,0,order,2,0.5,0.4206520405322423,0.5412644628995906
W3,W3/ascending/seed101,0,order,2,0.525,0.4060506026744607,0.5963850315766148
W3,W3/ascending/seed101,0,order,2,0.55,0.39083278895341156,0.6210700370433102
W3,W3/ascending/seed101,0,order,2,0.575,0.37499710082229526,0.6345956219517284
W3,W3/ascending/seed101,0,order,2,0.6,0.3591030078558251,0.6270551624966263
W3,W3/ascending/seed101,0,order,2,0.625,0.3436443426974639,0.6026620345457472
W3,W3/ascending/seed101,0,order,2,0.65,0.3289699061285377,0.5672896749745551
W3,W3/ascending/seed101,0,order,2,0.675,0.31527985894873617,0.5261998742629972
W3,W3/ascending/seed101,0,order,2,0.7,0.3026599124153879,0.48299684210674254
W3,W3/ascending/seed101,0,order,2,0.725,0.291130016843399,0.43985729439008026
W3,W3/ascending/seed101,0,order,2,0.75,0.2806670476958839,0.3979407836079627
W3,W3/ascending/seed101,0,order,2,0.775,0.27123297766300086,0.3579772882558965
W3,W3/ascending/seed101,0,order,2,0.8,0.26276818328308904,0.3207472148275796
W3,W3/ascending/seed101,0,order,2,0.825,0.25519561692162196,0.28677975928656885
W3,W3/ascending/seed101,0,order,2,0.85,0.2484291953187606,0.25453396894233826
W3,W3/ascending/seed101,0,order,1,0.35,0.4740941821865595,0.21870697090443514
W3,W3/ascending/seed101,0,order,1,0.3625,0.4712810158792783,0.23139963826055876
W3,W3/ascending/seed101,0,order,1,0.375,0.46830919123004555,0.24857041785374534
W3,W3/ascending/seed101,0,order,1,0.3875,0.4650667554329347,0.27102898276535825
W3,W3/ascending/seed101,0,order,1,0.4,0.46153346666091155,0.29519973230577534
W3,W3/ascending/seed101,0,order,1,0.4125,0.45768676212529036,0.32110445658105036
W3,W3/ascending/seed101,0,order,1,0.425,0.45350585524638526,0.3486280748829813
W3,W3/ascending/seed101,0,order,1,0.4375,0.44897106025321587,0.3775261430510213
W3,W3/ascending/seed101,0,order,1,0.45,0.4440677016701097,0.40753358734855993
W3,W3/ascending/seed101,0,order,1,0.4625,0.43878272056950185,0.438155034026785
W3,W3/ascending/seed101,0,order,1,0.475,0.43311382581944025,0.4686754936614044
W3,W3/ascending/seed101,0,order,1,0.4875,0.42706583322796676,0.49847141148791607
W3,W3/ascending/seed101,0,order,1,0.5,0.4206520405322423,0.5268592913170096
W3,W3/ascending/seed101,0,order,1,0.5125,0.41389435094504157,0.5840575143112616
W3,W3/ascending/seed101,0,order,1,0.525,0.4060506026744607,0.6136469719002982
W3,W3/ascending/seed101,0,order,1,0.5375,0.3985531766475341,0.6087125488419645
W3,W3/ascending/seed101,0,order,1,0.55,0.39083278895341156,0.623853709895311
W3,W3/ascending/seed101,0,order,1,0.5625,0.3829568339001513,0.6334275252446542
W3,W3/ascending/seed101,0,order,1,0.575,0.37499710082229526,0.6373182286432151
W3,W3/ascending/seed101,0,order,1,0.5875,0.3670238781840709,0.6357637186588061
W3,W3/ascending/seed101,0,order,1,0.6,0.3591030078558251,0.6292060151435539
W3,W3/ascending/seed101,0,order,1,0.6125,0.351293727805482,0.6183466063344483
W3,W3/ascending/seed101,0,order,1,0.625,0.3436443426974639,0.6040525102231626
W3,W3/ascending/seed101,0,order,1,0.6375,0.336192415049903,0.5869774627570479
W3,W3/ascending/seed101,0,order,1,0.65,0.3289699061285377,0.5679333912664948
W3,W3/ascending/seed101,0,order,1,0.6625,0.3219940802682406,0.5476018871920623
W3,W3/ascending/seed101,0,order,1,0.675,0.31527985894873617,0.5263654859588378
W3,W3/ascending/seed101,0,order,1,0.6875,0.3088349431192696,0.5047978613339321
W3,W3/ascending/seed101,0,order,1,0.7,0.3026599124153879,0.48299251977744007
W3,W3/ascending/seed101,0,order,1,0.7125,0.29676013012483365,0.4611958228795565
W3,W3/ascending/seed101,0,order,1,0.725,0.291130016843399,0.43971104332445066
W3,W3/ascending/seed101,0,order,1,0.7375,0.2857673540417224,0.4185187659006022
W3,W3/ascending/seed101,0,order,1,0.75,0.2806670476958839,0.3976186245368929
W3,W3/ascending/seed101,0,order,1,0.7625,0.27582688842830005,0.3773628013153232
W3,W3/ascending/seed101,0,order,1,0.775,0.27123297766300086,0.3577139876763553
W3,W3/ascending/seed101,0,order,1,0.7875,0.26688403873639116,0.3385917751964733
W3,W3/ascending/seed101,0,order,1,0.8,0.26276818328308904,0.320378348258032
W3,W3/ascending/seed101,0,order,1,0.8125,0.25887458002994035,0.30290265445868414
W3,W3/ascending/seed101,0,order,1,0.825,0.25519561692162196,0.28629200413485734
W3,W3/ascending/seed101,0,order,1,0.8375,0.25171727992656895,0.27065686411445355
W3,W3/ascending/seed101,0,order,1,0.85,0.2484291953187606,0.2554366731348878
W3,W3/ascending/seed101,0,mx,4,0.35,0.2621508359398224,1.0354012775133947
W3,W3/ascending/seed101,0,mx,4,0.4,0.31773350742722756,1.187905581982808
W3,W3/ascending/seed101,0,mx,4,0.45,0.3809413941381033,1.3333139238401905
W3,W3/ascending/seed101,0,mx,4,0.5,0.45106489981124653,1.4473233011151314
W3,W3/ascending/seed101,0,mx,4,0.55,0.5256737242496164,1.4352901460908907
W3,W3/ascending/seed101,0,mx,4,0.6,0.5945939144203355,1.2775886081900598
W3,W3/ascending/seed101,0,mx,4,0.65,0.6534325850686225,1.0653470109211476
W3,W3/ascending/seed101,0,mx,4,0.7,0.7011286155124501,0.85594298677045
W3,W3/ascending/seed101,0,mx,4,0.75,0.7390268837456675,0.6777576968810468
W3,W3/ascending/seed101,0,mx,4,0.8,0.7689043852005548,0.5352307541101489
W3,W3/ascending/seed101,0,mx,4,0.85,0.7925499591566822,0.410592204134943
W3,W3/ascending/seed101,0,mx,2,0.35,0.2621508359398224,1.045045909873937
W3,W3/ascending/seed101,0,mx,2,0.375,0.28910957768509793,1.1116534297481016
W3,W3/ascending/seed101,0,mx,2,0.4,0.31773350742722756,1.1847795109540957
W3,W3/ascending/seed101,0,mx,2,0.425,0.34834855323280267,1.2641577342175134
W3,W3/ascending/seed101,0,mx,2,0.45,0.3809413941381033,1.3395059088554016
W3,W3/ascending/seed101,0,mx,2,0.475,0.4153238486755727,1.4024701134628632
W3,W3/ascending/seed101,0,mx,2,0.5,0.45106489981124653,1.4740251925095134
W3,W3/ascending/seed101,0,mx,2,0.525,0.4890251083010485,1.492176488767397
W3,W3/ascending/seed101,0,mx,2,0.55,0.5256737242496164,1.4425563449898586
W3,W3/ascending/seed101,0,mx,2,0.575,0.5611529255505415,1.3784038034143862
W3,W3/ascending/seed101,0,mx,2,0.6,0.5945939144203355,1.2856144478988547
W3,W3/ascending/seed101,0,mx,2,0.625,0.6254336479454844,1.176773412965737
W3,W3/ascending/seed101,0,mx,2,0.65,0.6534325850686225,1.0635529314968224
W3,W3/ascending/seed101,0,mx,2,0.675,0.6786112945203255,0.9539206088765511
W3,W3/ascending/seed101,0,mx,2,0.7,0.7011286155124501,0.8516150573930172
W3,W3/ascending/seed101,0,mx,2,0.725,0.7211920473899762,0.7579653646643472
W3,W3/ascending/seed101,0,mx,2,0.75,0.7390268837456675,0.6732513079474547
W3,W3/ascending/seed101,0,mx,2,0.775,0.754854612787349,0.5975500290977465
W3,W3/ascending/seed101,0,mx,2,0.8,0.7689043852005548,0.5308651592185925
W3,W3/ascending/seed101,0,mx,2,0.825,0.7813978707482787,0.47291147912255127
W3,W3/ascending/seed101,0,mx,2,0.85,0.7925499591566822,0.4192555935497424
W3,W3/ascending/seed101,0,mx,1,0.35,0.2621508359398224,1.0605794707117244
W3,W3/ascending/seed101,0,mx,1,0.3625,0.2755191430680896,1.0783496698110202
W3,W3/ascending/seed101,0,mx,1,0.375,0.28910957768509793,1.1062981456663987
W3,W3/ascending/seed101,0,mx,1,0.3875,0.3031765967097496,1.144957189685183
W3,W3/ascending/seed101,0,mx,1,0.4,0.31773350742722756,1.184489695337966
W3,W3/ascending/seed101,0,mx,1,0.4125,0.3327888390931988,1.2246018322230103
W3,W3/ascending/seed101,0,mx,1,0.425,0.34834855323280267,1.2646147407292503
W3,W3/ascending/seed101,0,mx,1,0.4375,0.36440420761143005,1.3037136362120236
W3,W3/ascending/seed101,0,mx,1,0.45,0.3809413941381033,1.3409891436411687
W3,W3/ascending/seed101,0,mx,1,0.4625,0.3979289362024593,1.3752981814987741
W3,W3/ascending/seed101,0,mx,1,0.475,0.4153238486755727,1.4052638467437806
W3,W3/ascending/seed101,0,mx,1,0.4875,0.43306053237105363,1.4296420454269487
W3,W3/ascending/seed101,0,mx,1,0.5,0.45106489981124653,1.4477489062113484
W3,W3/ascending/seed101,0,mx,1,0.5125,0.4692542550263374,1.5184083395920744
W3,W3/ascending/seed101,0,mx,1,0.525,0.4890251083010485,1.5271917320462975
W3,W3/ascending/seed101,0,mx,1,0.5375,0.5074340483274948,1.465944637942716
W3,W3/ascending/seed101,0,mx,1,0.55,0.5256737242496164,1.447437458504588
W3,W3/ascending/seed101,0,mx,1,0.5625,0.5436199847901095,1.4191680520370085
W3,W3/ascending/seed101,0,mx,1,0.575,0.5611529255505415,1.3820600482271637
W3,W3/ascending/seed101,0,mx,1,0.5875,0.5781714859957887,1.3376395547917532
W3,W3/ascending/seed101,0,mx,1,0.6,0.5945939144203355,1.2875868028833395
W3,W3/ascending/seed101,0,mx,1,0.6125,0.6103611560678722,1.2335893410059562
W3,W3/ascending/seed101,0,mx,1,0.625,0.6254336479454844,1.1772486103517465
W3,W3/ascending/seed101,0,mx,1,0.6375,0.6397923713266658,1.1199574849255214
W3,W3/ascending/seed101,0,mx,1,0.65,0.6534325850686225,1.0630271707050412
W3,W3/ascending/seed101,0,mx,1,0.6625,0.6663680505942919,1.0071483780681199
W3,W3/ascending/seed101,0,mx,1,0.675,0.6786112945203255,0.9528554031210383
W3,W3/ascending/seed101,0,mx,1,0.6875,0.6901894356723179,0.9006928396849858
W3,W3/ascending/seed101,0,mx,1,0.7,0.7011286155124501,0.8505224181701649
W3,W3/ascending/seed101,0,mx,1,0.7125,0.7114524961265721,0.8025372751010451
W3,W3/ascending/seed101,0,mx,1,0.725,0.7211920473899762,0.7568337494159003
W3,W3/ascending/seed101,0,mx,1,0.7375,0.7303733398619697,0.7133934542276492
W3,W3/ascending/seed101,0,mx,1,0.75,0.7390268837456675,0.6720386386688624
W3,W3/ascending/seed101,0,mx,1,0.7625,0.7471743058286913,0.6331091616672566
W3,W3/ascending/seed101,0,mx,1,0.775,0.754854612787349,0.5965319841247663
W3,W3/ascending/seed101,0,mx,1,0.7875,0.7620876054318104,0.5619908965282328
W3,W3/ascending/seed101,0,mx,1,0.8,0.7689043852005548,0.5298922926459824
W3,W3/ascending/seed101,0,mx,1,0.8125,0.7753349127479601,0.49973942190895926
W3,W3/ascending/seed101,0,mx,1,0.825,0.7813978707482787,0.4717888241546646
W3,W3/ascending/seed101,0,mx,1,0.8375,0.7871296333518267,0.44608353633613973
W3,W3/ascending/seed101,0,mx,1,0.85,0.7925499591566822,0.42116859244073623
W3,W3/ascending/seed101,0.01,order,4,0.35,0.27293890665640697,-0.0016021560371983767
W3,W3/ascending/seed101,0.01,order,4,0.4,0.27013530243518524,0.11374632488606728
W3,W3/ascending/seed101,0.01,order,4,0.45,0.26156427416780026,0.18031474166591765
W3,W3/ascending/seed101,0.01,order,4,0.5,0.2521038282685935,0.2219931505192827
W3,W3/ascending/seed101,0.01,order,4,0.55,0.23936495911587194,0.23610559779428852
W3,W3/ascending/seed101,0.01,order,4,0.6,0.22849326848916462,0.20703245361443745
W3,W3/ascending/seed101,0.01,order,4,0.65,0.21866171375442822,0.1813219225196967
W3,W3/ascending/seed101,0.01,order,4,0.7,0.21036107623719494,0.15214310185990243
W3,W3/ascending/seed101,0.01,order,4,0.75,0.20344740356843802,0.12784859932096393
W3,W3/ascending/seed101,0.01,order,4,0.8,0.19757621630509853,0.10917133994126438
W3,W3/ascending/seed101,0.01,order,4,0.85,0.19253026957431155,0.09266652929021646
W3,W3/ascending/seed101,0.01,order,2,0.35,0.27293890665640697,-0.13985460170598696
W3,W3/ascending/seed101,0.01,order,2,0.375,0.27398618812242637,0.0560720844244349
W3,W3/ascending/seed101,0.01,order,2,0.4,0.27013530243518524,0.15988449490613732
W3,W3/ascending/seed101,0.01,order,2,0.425,0.26599196337711944,0.17142056534770056
W3,W3/ascending/seed101,0.01,order,2,0.45,0.26156427416780026,0.18151618752863197
W3,W3/ascending/seed101,0.01,order,2,0.475,0.2569161540006878,0.18920891798413564
W3,W3/ascending/seed101,0.01,order,2,0.5,0.2521038282685935,0.24098969656279312
W3,W3/ascending/seed101,0.01,order,2,0.525,0.24486666917254812,0.25477738305443065
W3,W3/ascending/seed101,0.01,order,2,0.55,0.23936495911587194,0.220158783496319
W3,W3/ascending/seed101,0.01,order,2,0.575,0.23385872999773225,0.2174338125341455
W3,W3/ascending/seed101,0.01,order,2,0.6,0.22849326848916462,0.20917530368342518
W3,W3/ascending/seed101,0.01,order,2,0.625,0.22339996481356095,0.19663109469472762
W3,W3/ascending/seed101,0.01,order,2,0.65,0.21866171375442822,0.18164458911191783
W3,W3/ascending/seed101,0.01,order,2,0.675,0.21431773535796506,0.16601275034466667
W3,W3/ascending/seed101,0.01,order,2,0.7,0.21036107623719494,0.15128337541164605
W3,W3/ascending/seed101,0.01,order,2,0.725,0.2067535665873827,0.1382734533751382
W3,W3/ascending/seed101,0.01,order,2,0.75,0.20344740356843802,0.1270885403741211
W3,W3/ascending/seed101,0.01,order,2,0.775,0.20039913956867667,0.11742374526678967
W3,W3/ascending/seed101,0.01,order,2,0.8,0.19757621630509853,0.10883014184189088
W3,W3/ascending/seed101,0.01,order,2,0.825,0.1949576324765822,0.10091893461573909
W3,W3/ascending/seed101,0.01,order,2,0.85,0.19253026957431155,0.09327009756591131
W3,W3/ascending/seed101,0.01,order,1,0.35,0.27293890665640697,-0.41642541559428103
W3,W3/ascending/seed101,0.01,order,1,0.3625,0.2758033858703761,-0.04189125864077603
W3,W3/ascending/seed101,0.01,order,1,0.375,0.27398618812242637,0.14883311912052655
W3,W3/ascending/seed101,0.01,order,1,0.3875,0.2720825578923629,0.15403542748964583
W3,W3/ascending/seed101,0.01,order,1,0.4,0.27013530243518524,0.15871639008838834
W3,W3/ascending/seed101,0.01,order,1,0.4125,0.26811464814015323,0.1657335623226288
W3,W3/ascending/seed101,0.01,order,1,0.425,0.26599196337711944,0.17205965654923006
W3,W3/ascending/seed101,0.01,order,1,0.4375,0.26381315672642247,0.17710756837276698
W3,W3/ascending/seed101,0.01,order,1,0.45,0.26156427416780026,0.18198735839781932
W3,W3/ascending/seed101,0.01,order,1,0.4625,0.259263472766477,0.1859248066845023
W3,W3/ascending/seed101,0.01,order,1,0.475,0.2569161540006878,0.18946948390124518
W3,W3/ascending/seed101,0.01,order,1,0.4875,0.25452673566894585,0.19249302928377077
W3,W3/ascending/seed101,0.01,order,1,0.5,0.2521038282685935,0.19337306970325763
W3,W3/ascending/seed101,0.01,order,1,0.5125,0.24969240892636446,0.2894863638418155
W3,W3/ascending/seed101,0.01,order,1,0.525,0.24486666917254812,0.302760553398711
W3,W3/ascending/seed101,0.01,order,1,0.5375,0.2421233950913967,0.22006840226704583
W3,W3/ascending/seed101,0.01,order,1,0.55,0.23936495911587194,0.220839673115778
W3,W3/ascending/seed101,0.01,order,1,0.5625,0.23660240326350224,0.22024916472558864
W3,W3/ascending/seed101,0.01,order,1,0.575,0.23385872999773225,0.2181382777965073
W3,W3/ascending/seed101,0.01,order,1,0.5875,0.23114894631858954,0.21461846034270238
W3,W3/ascending/seed101,0.01,order,1,0.6,0.22849326848916462,0.2095940022164715
W3,W3/ascending/seed101,0.01,order,1,0.6125,0.22590909626317776,0.20373214702414622
W3,W3/ascending/seed101,0.01,order,1,0.625,0.22339996481356095,0.1970293794644693
W3,W3/ascending/seed101,0.01,order,1,0.6375,0.22098336177656602,0.18953004236530901
W3,W3/ascending/seed101,0.01,order,1,0.65,0.21866171375442822,0.18169225698989067
W3,W3/ascending/seed101,0.01,order,1,0.6625,0.21644105535181873,0.17375913585852487
W3,W3/ascending/seed101,0.01,order,1,0.675,0.21431773535796506,0.16593927817429233
