n,kappa,h,energy_per_site,mx,c1,c2,m2_ferro,m2_antiphase,residual,classical_degeneracy
12,0.3,0.30000000000000004,-0.7337557895035914,0.23836539590675174,0.9420325099122242,0.932621130602197,0.9385531005836135,0.005444633432597247,4.612387944525108e-12,0.0
12,0.3,0.35000000000000003,-0.7470554189065338,0.29614138846656607,0.9094261744887053,0.8867341384848989,0.8945790681704962,0.008759498731962452,6.481195606096242e-12,0.0
12,0.3,0.4,-0.7637644421345279,0.377873402764578,0.8505447372038941,0.7930988539173272,0.7978493741551723,0.014689901146457532,4.77826202458799e-12,0.0
12,0.3,0.45,-0.7854411832427255,0.4925527822895419,0.7491306080799514,0.6177939228917331,0.6048408179586577,0.024592616355021996,2.8483779572097717e-12,0.0
12,0.3,0.5,-0.8127598084311755,0.59337387631359,0.6488644195828362,0.44263849769485364,0.411503418035626,0.034342307405633155,4.2340428711669973e-13,0.0
12,0.3,0.55,-0.8441301217187546,0.6565975685894586,0.5837837117728983,0.33594084259448687,0.30399994183634543,0.040987711365629474,1.211254705911226e-13,0.0
12,0.3,0.6000000000000001,-0.878088464110974,0.6995133125104487,0.5395935345827876,0.27071019326027607,0.2489826454006062,0.04583671292396682,2.6313003415415275e-14,0.0
12,0.3,0.65,-0.913918902713184,0.7324803223825967,0.5053030153334028,0.22498774056302287,0.21749272063256386,0.04981890192819918,6.721556115890015e-11,0.0
12,0.3,0.7000000000000001,-0.9512373036774857,0.759433386150178,0.47659210795869567,0.18986058195444844,0.19724147633952627,0.05327603426080357,2.5008430922471562e-11,0.0
12,0.3,0.75,-0.9897913959533851,0.7821135905148601,0.45167879782646225,0.16157531586407467,0.1830240041956174,0.056341072347564025,1.032317950474859e-11,0.0
12,0.3,0.8,-1.0293939832360766,0.8015031740668963,0.4296650892481143,0.138245484218516,0.17240249164641333,0.05908063433206526,4.543409518391022e-12,0.0
12,0.3,0.8500000000000001,-1.0698979559939734,0.818261762986174,0.4099952965969339,0.11873279713736254,0.16410817251665077,0.061538530359567,2.100240986103319e-12,0.0
12,0.3,0.9,-1.1111844507432835,0.8328741471570335,0.3922739750321683,0.10225418910071699,0.15741723110576192,0.06374888562652263,1.0976566403201542e-12,0.0
12,0.3,0.9500000000000001,-1.1531558376934123,0.8457119080835868,0.3761982830293889,0.0882291933846148,0.1518845325340026,0.06574028631089962,5.614476914089061e-13,0.0
12,0.3,1.0,-1.195730948167682,0.8570660961586897,0.36152808371860923,0.07621077236539145,0.14721949626960118,0.06753731582251174,2.6687540699900623e-13,0.0
12,0.3,1.05,-1.238841600303391,0.8671679680121701,0.3480695555085527,0.06584773872646855,0.14322331439421565,0.06916132707932547,1.0926483721795694e-13,0.0
